"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	24	900170	2.67	2.70	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	28	907656	3.08	3.12	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	23	917739	2.51	2.54	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	20	929178	2.15	2.15	0.01%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	29	945152	3.07	3.17	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	34	963010	3.53	3.42	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	28	974717	2.87	2.75	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	30	978036	3.07	2.99	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	26	981818	2.65	2.42	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	27	986187	2.74	2.62	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	30	986646	3.04	2.87	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	37	983429	3.76	3.62	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	27	984347	2.74	2.61	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	33	986626	3.34	2.94	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	38	991329	3.83	3.55	0.03%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"1999"	"1999"	19	713181	Unreliable	Unreliable	0.01%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2000"	"2000"	13	720760	Unreliable	Unreliable	0.01%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2001"	"2001"	23	729643	3.15	2.97	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2002"	"2002"	19	736369	Unreliable	Unreliable	0.01%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2003"	"2003"	23	745243	3.09	2.76	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2004"	"2004"	32	752472	4.25	3.96	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2005"	"2005"	26	759314	3.42	3.09	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2006"	"2006"	15	770882	Unreliable	Unreliable	0.01%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2007"	"2007"	29	778780	3.72	3.19	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2008"	"2008"	27	786235	3.43	2.99	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2009"	"2009"	28	790849	3.54	3.02	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2010"	"2010"	14	792608	Unreliable	Unreliable	0.01%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2011"	"2011"	26	792091	3.28	2.52	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2012"	"2012"	16	788768	Unreliable	Unreliable	0.01%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2013"	"2013"	27	788793	3.42	2.78	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2014"	"2014"	34	786897	4.32	3.53	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2015"	"2015"	29	788112	3.68	2.76	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2016"	"2016"	27	786794	3.43	2.60	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"1999"	"1999"	10	878906	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2000"	"2000"	12	876156	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2001"	"2001"	12	882755	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2002"	"2002"	18	890473	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2003"	"2003"	18	894311	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2004"	"2004"	15	907997	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2005"	"2005"	15	918181	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2006"	"2006"	14	926954	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2007"	"2007"	14	925335	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2008"	"2008"	Suppressed	933680	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Medium Metro"	"3"	"2009"	"2009"	16	943177	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2010"	"2010"	20	953207	2.10	1.67	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2011"	"2011"	12	963607	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2012"	"2012"	17	976372	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2013"	"2013"	16	983429	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2014"	"2014"	18	991788	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2015"	"2015"	20	998714	2.00	1.52	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2016"	"2016"	15	992605	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Small Metro"	"4"	"1999"	"1999"	Suppressed	126160	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2000"	"2000"	Suppressed	128241	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2001"	"2001"	Suppressed	132428	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2002"	"2002"	Suppressed	134583	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2003"	"2003"	Suppressed	137596	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2004"	"2004"	Suppressed	140625	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2005"	"2005"	Suppressed	143448	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2006"	"2006"	Suppressed	145776	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2007"	"2007"	Suppressed	148117	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2008"	"2008"	Suppressed	151424	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2009"	"2009"	Suppressed	153393	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2010"	"2010"	Suppressed	154924	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2011"	"2011"	Suppressed	156764	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2012"	"2012"	Suppressed	158316	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2013"	"2013"	Suppressed	160292	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2014"	"2014"	Suppressed	163108	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2015"	"2015"	Suppressed	164726	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2016"	"2016"	Suppressed	165474	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	Suppressed	205234	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	Suppressed	207140	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	Suppressed	210765	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	Suppressed	214557	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	Suppressed	219247	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	Suppressed	224947	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	Suppressed	231100	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	Suppressed	237001	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	Suppressed	242223	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	Suppressed	247109	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	Suppressed	250147	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	Suppressed	252170	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	Suppressed	254439	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	10	257625	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	10	260333	Unreliable	Unreliable	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	Suppressed	264665	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	Suppressed	268163	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	Suppressed	270478	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Medium Metro"	"3"	"1999"	"1999"	12	452837	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2000"	"2000"	12	464840	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2001"	"2001"	19	486078	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2002"	"2002"	14	499994	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2003"	"2003"	15	512491	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2004"	"2004"	16	525975	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2005"	"2005"	17	546980	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2006"	"2006"	13	570583	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2007"	"2007"	19	590330	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2008"	"2008"	20	603218	3.32	3.58	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2009"	"2009"	17	611341	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2010"	"2010"	27	616561	4.38	4.84	0.02%
	"Idaho"	"16"	"Medium Metro"	"3"	"2011"	"2011"	24	627664	3.82	4.28	0.02%
	"Idaho"	"16"	"Medium Metro"	"3"	"2012"	"2012"	18	637896	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2013"	"2013"	22	650288	3.38	3.33	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2014"	"2014"	22	664422	3.31	3.21	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2015"	"2015"	28	676909	4.14	3.81	0.02%
	"Idaho"	"16"	"Medium Metro"	"3"	"2016"	"2016"	18	691423	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"1999"	"1999"	12	334038	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2000"	"2000"	11	337565	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2001"	"2001"	Suppressed	342382	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Small Metro"	"4"	"2002"	"2002"	15	346720	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2003"	"2003"	11	352175	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2004"	"2004"	11	360761	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2005"	"2005"	14	369749	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2006"	"2006"	Suppressed	378580	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Small Metro"	"4"	"2007"	"2007"	Suppressed	387349	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Small Metro"	"4"	"2008"	"2008"	17	395969	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2009"	"2009"	19	402828	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2010"	"2010"	16	406649	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2011"	"2011"	14	412111	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2012"	"2012"	11	414582	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2013"	"2013"	18	417356	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2014"	"2014"	13	421967	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2015"	"2015"	16	426959	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2016"	"2016"	15	435035	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	Suppressed	354039	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	11	356740	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	Suppressed	358001	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	Suppressed	360992	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	14	365951	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	11	371390	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	11	376873	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	12	382970	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	Suppressed	389745	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	Suppressed	396280	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	13	401148	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	Suppressed	404663	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	12	406129	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	22	405341	5.43	5.36	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	14	407279	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	21	410873	5.11	4.57	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	16	413166	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	18	417690	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"1999"	"1999"	Suppressed	134760	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2000"	"2000"	Suppressed	134808	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2001"	"2001"	Suppressed	133501	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2002"	"2002"	Suppressed	132666	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2003"	"2003"	Suppressed	132763	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2004"	"2004"	Suppressed	133676	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2005"	"2005"	Suppressed	134639	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2006"	"2006"	Suppressed	136536	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2007"	"2007"	Suppressed	137681	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2008"	"2008"	Suppressed	138853	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2009"	"2009"	Suppressed	139122	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2010"	"2010"	Suppressed	139709	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2011"	"2011"	Suppressed	139081	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2012"	"2012"	Suppressed	137909	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2013"	"2013"	12	137213	Unreliable	Unreliable	0.01%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2014"	"2014"	Suppressed	137202	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2015"	"2015"	Suppressed	137896	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2016"	"2016"	Suppressed	138992	Suppressed	Suppressed	Suppressed
	"Illinois"	"17"	"Large Central Metro"	"1"	"1999"	"1999"	90	5365344	1.68	1.80	0.06%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2000"	"2000"	88	5376741	1.64	1.74	0.06%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2001"	"2001"	93	5360562	1.73	1.85	0.06%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2002"	"2002"	94	5328775	1.76	1.87	0.06%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2003"	"2003"	95	5294739	1.79	1.86	0.06%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2004"	"2004"	99	5252021	1.88	1.94	0.07%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2005"	"2005"	110	5207615	2.11	2.15	0.07%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2006"	"2006"	104	5165495	2.01	2.03	0.07%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2007"	"2007"	102	5154235	1.98	2.04	0.07%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2008"	"2008"	94	5161831	1.82	1.85	0.06%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2009"	"2009"	110	5181728	2.12	2.15	0.07%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2010"	"2010"	95	5194675	1.83	1.82	0.06%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2011"	"2011"	93	5217080	1.78	1.77	0.06%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2012"	"2012"	121	5231351	2.31	2.28	0.08%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2013"	"2013"	118	5240700	2.25	2.15	0.08%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2014"	"2014"	108	5246456	2.06	1.98	0.07%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2015"	"2015"	87	5238216	1.66	1.55	0.06%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2016"	"2016"	88	5203499	1.69	1.56	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"1999"	"1999"	76	3518188	2.16	2.50	0.05%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2000"	"2000"	79	3567608	2.21	2.61	0.05%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2001"	"2001"	78	3653602	2.13	2.42	0.05%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2002"	"2002"	86	3721430	2.31	2.66	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2003"	"2003"	90	3780626	2.38	2.69	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2004"	"2004"	99	3848807	2.57	2.81	0.07%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2005"	"2005"	102	3904568	2.61	2.86	0.07%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2006"	"2006"	105	3966269	2.65	2.95	0.07%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2007"	"2007"	104	4013891	2.59	2.86	0.07%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2008"	"2008"	104	4051499	2.57	2.74	0.07%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2009"	"2009"	123	4076715	3.02	3.15	0.08%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2010"	"2010"	93	4095598	2.27	2.35	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2011"	"2011"	102	4115066	2.48	2.61	0.07%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2012"	"2012"	118	4117137	2.87	2.73	0.08%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2013"	"2013"	116	4120973	2.81	2.72	0.08%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2014"	"2014"	104	4130256	2.52	2.38	0.07%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2015"	"2015"	105	4133539	2.54	2.36	0.07%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2016"	"2016"	95	4130289	2.30	2.06	0.06%
	"Illinois"	"17"	"Medium Metro"	"3"	"1999"	"1999"	22	903090	2.44	2.25	0.01%
	"Illinois"	"17"	"Medium Metro"	"3"	"2000"	"2000"	28	904454	3.10	2.91	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2001"	"2001"	16	905187	Unreliable	Unreliable	0.01%
	"Illinois"	"17"	"Medium Metro"	"3"	"2002"	"2002"	27	907713	2.97	2.74	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2003"	"2003"	18	910655	Unreliable	Unreliable	0.01%
	"Illinois"	"17"	"Medium Metro"	"3"	"2004"	"2004"	30	914787	3.28	3.02	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2005"	"2005"	23	920008	2.50	2.12	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2006"	"2006"	38	927054	4.10	3.54	0.03%
	"Illinois"	"17"	"Medium Metro"	"3"	"2007"	"2007"	24	936726	2.56	2.16	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2008"	"2008"	20	940562	2.13	1.80	0.01%
	"Illinois"	"17"	"Medium Metro"	"3"	"2009"	"2009"	34	943665	3.60	3.22	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2010"	"2010"	38	943083	4.03	3.53	0.03%
	"Illinois"	"17"	"Medium Metro"	"3"	"2011"	"2011"	30	942163	3.18	2.85	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2012"	"2012"	33	940287	3.51	2.98	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2013"	"2013"	35	940033	3.72	3.13	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2014"	"2014"	32	934094	3.43	2.73	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2015"	"2015"	32	930161	3.44	3.10	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2016"	"2016"	26	925416	2.81	2.20	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"1999"	"1999"	34	1010762	3.36	3.34	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2000"	"2000"	23	1011899	2.27	2.26	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2001"	"2001"	20	1016992	1.97	1.95	0.01%
	"Illinois"	"17"	"Small Metro"	"4"	"2002"	"2002"	32	1021841	3.13	3.14	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2003"	"2003"	28	1027273	2.73	2.72	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2004"	"2004"	42	1032415	4.07	3.91	0.03%
	"Illinois"	"17"	"Small Metro"	"4"	"2005"	"2005"	32	1037926	3.08	2.89	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2006"	"2006"	27	1046808	2.58	2.49	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2007"	"2007"	41	1054013	3.89	3.62	0.03%
	"Illinois"	"17"	"Small Metro"	"4"	"2008"	"2008"	20	1058729	1.89	1.76	0.01%
	"Illinois"	"17"	"Small Metro"	"4"	"2009"	"2009"	29	1064728	2.72	2.67	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2010"	"2010"	25	1068849	2.34	2.16	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2011"	"2011"	30	1071977	2.80	2.78	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2012"	"2012"	32	1072878	2.98	2.85	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2013"	"2013"	32	1074075	2.98	2.56	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2014"	"2014"	36	1072794	3.36	3.04	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2015"	"2015"	28	1070625	2.62	2.09	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2016"	"2016"	34	1064790	3.19	2.73	0.02%
	"Illinois"	"17"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	29	918584	3.16	2.68	0.02%
	"Illinois"	"17"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	31	917430	3.38	2.96	0.02%
	"Illinois"	"17"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	27	914844	2.95	2.61	0.02%
	"Illinois"	"17"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	38	911222	4.17	3.66	0.03%
