"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Delaware"	"10"	"Small Metro"	"4"	"2011"	"2011"	51	164834	30.94	30.29	0.00%
	"Delaware"	"10"	"Small Metro"	"4"	"2012"	"2012"	80	167626	47.73	45.40	0.00%
	"Delaware"	"10"	"Small Metro"	"4"	"2013"	"2013"	61	169416	36.01	33.43	0.00%
	"Delaware"	"10"	"Small Metro"	"4"	"2014"	"2014"	76	171987	44.19	39.87	0.00%
	"Delaware"	"10"	"Small Metro"	"4"	"2015"	"2015"	77	173533	44.37	38.66	0.00%
	"Delaware"	"10"	"Small Metro"	"4"	"2016"	"2016"	85	174827	48.62	42.32	0.00%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"1999"	"1999"	297	570213	52.09	53.31	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2000"	"2000"	252	572059	44.05	44.43	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2001"	"2001"	265	574504	46.13	47.11	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2002"	"2002"	279	573158	48.68	49.70	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2003"	"2003"	257	568502	45.21	46.01	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2004"	"2004"	218	567754	38.40	39.25	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2005"	"2005"	231	567136	40.73	41.18	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2006"	"2006"	221	570681	38.73	39.96	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2007"	"2007"	220	574404	38.30	38.98	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2008"	"2008"	222	580236	38.26	38.52	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2009"	"2009"	199	592228	33.60	34.58	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2010"	"2010"	196	601723	32.57	32.69	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2011"	"2011"	209	617996	33.82	34.15	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2012"	"2012"	207	632323	32.74	33.81	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2013"	"2013"	187	646449	28.93	30.06	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2014"	"2014"	214	658893	32.48	33.64	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2015"	"2015"	242	672228	36.00	38.33	0.01%
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"2016"	"2016"	252	681170	37.00	38.42	0.01%
	"Florida"	"12"	"Large Central Metro"	"1"	"1999"	"1999"	3248	5772101	56.27	52.12	0.13%
	"Florida"	"12"	"Large Central Metro"	"1"	"2000"	"2000"	3140	5849015	53.68	49.71	0.12%
	"Florida"	"12"	"Large Central Metro"	"1"	"2001"	"2001"	3181	5962149	53.35	49.98	0.12%
	"Florida"	"12"	"Large Central Metro"	"1"	"2002"	"2002"	3072	6051377	50.77	47.94	0.12%
	"Florida"	"12"	"Large Central Metro"	"1"	"2003"	"2003"	2974	6128658	48.53	45.90	0.12%
	"Florida"	"12"	"Large Central Metro"	"1"	"2004"	"2004"	2821	6226965	45.30	43.01	0.11%
	"Florida"	"12"	"Large Central Metro"	"1"	"2005"	"2005"	2701	6340781	42.60	40.19	0.10%
	"Florida"	"12"	"Large Central Metro"	"1"	"2006"	"2006"	2674	6427446	41.60	39.13	0.10%
	"Florida"	"12"	"Large Central Metro"	"1"	"2007"	"2007"	2564	6470582	39.63	36.85	0.10%
	"Florida"	"12"	"Large Central Metro"	"1"	"2008"	"2008"	2520	6520255	38.65	35.58	0.10%
	"Florida"	"12"	"Large Central Metro"	"1"	"2009"	"2009"	2368	6584469	35.96	32.72	0.09%
	"Florida"	"12"	"Large Central Metro"	"1"	"2010"	"2010"	2256	6652422	33.91	30.59	0.09%
	"Florida"	"12"	"Large Central Metro"	"1"	"2011"	"2011"	2309	6779755	34.06	30.09	0.09%
	"Florida"	"12"	"Large Central Metro"	"1"	"2012"	"2012"	2407	6871936	35.03	30.34	0.09%
	"Florida"	"12"	"Large Central Metro"	"1"	"2013"	"2013"	2487	6948924	35.79	30.37	0.10%
	"Florida"	"12"	"Large Central Metro"	"1"	"2014"	"2014"	2763	7067969	39.09	32.58	0.11%
	"Florida"	"12"	"Large Central Metro"	"1"	"2015"	"2015"	3323	7193130	46.20	37.76	0.13%
	"Florida"	"12"	"Large Central Metro"	"1"	"2016"	"2016"	3361	7290535	46.10	37.24	0.13%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"1999"	"1999"	2898	4246952	68.24	45.62	0.11%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2000"	"2000"	3010	4321857	69.65	46.52	0.12%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2001"	"2001"	2945	4451096	66.16	45.11	0.11%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2002"	"2002"	3015	4564981	66.05	45.49	0.12%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2003"	"2003"	2887	4667293	61.86	43.17	0.11%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2004"	"2004"	2894	4798117	60.32	42.66	0.11%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2005"	"2005"	2824	4926813	57.32	40.75	0.11%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2006"	"2006"	2550	5004605	50.95	36.63	0.10%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2007"	"2007"	2473	5043838	49.03	34.93	0.10%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2008"	"2008"	2433	5091576	47.78	33.75	0.09%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2009"	"2009"	2404	5130981	46.85	32.70	0.09%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2010"	"2010"	2420	5175463	46.76	32.46	0.09%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2011"	"2011"	2390	5246705	45.55	31.16	0.09%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2012"	"2012"	2413	5335183	45.23	30.59	0.09%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2013"	"2013"	2516	5412306	46.49	30.97	0.10%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2014"	"2014"	3031	5517977	54.93	35.68	0.12%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2015"	"2015"	3708	5631045	65.85	41.51	0.14%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2016"	"2016"	3872	5727492	67.60	42.34	0.15%
	"Florida"	"12"	"Medium Metro"	"3"	"1999"	"1999"	3281	4223891	77.68	52.96	0.13%
	"Florida"	"12"	"Medium Metro"	"3"	"2000"	"2000"	3259	4278744	76.17	51.95	0.13%
	"Florida"	"12"	"Medium Metro"	"3"	"2001"	"2001"	3156	4387950	71.92	48.82	0.12%
	"Florida"	"12"	"Medium Metro"	"3"	"2002"	"2002"	3103	4490485	69.10	47.15	0.12%
	"Florida"	"12"	"Medium Metro"	"3"	"2003"	"2003"	2948	4600772	64.08	43.17	0.11%
	"Florida"	"12"	"Medium Metro"	"3"	"2004"	"2004"	2947	4744249	62.12	42.22	0.11%
	"Florida"	"12"	"Medium Metro"	"3"	"2005"	"2005"	2785	4898543	56.85	39.03	0.11%
	"Florida"	"12"	"Medium Metro"	"3"	"2006"	"2006"	2720	5026030	54.12	37.08	0.11%
	"Florida"	"12"	"Medium Metro"	"3"	"2007"	"2007"	2779	5122279	54.25	37.15	0.11%
	"Florida"	"12"	"Medium Metro"	"3"	"2008"	"2008"	2672	5167547	51.71	34.57	0.10%
	"Florida"	"12"	"Medium Metro"	"3"	"2009"	"2009"	2572	5184400	49.61	32.33	0.10%
	"Florida"	"12"	"Medium Metro"	"3"	"2010"	"2010"	2666	5214399	51.13	32.79	0.10%
	"Florida"	"12"	"Medium Metro"	"3"	"2011"	"2011"	2658	5263805	50.50	31.35	0.10%
	"Florida"	"12"	"Medium Metro"	"3"	"2012"	"2012"	2617	5329174	49.11	30.07	0.10%
	"Florida"	"12"	"Medium Metro"	"3"	"2013"	"2013"	2658	5393887	49.28	29.48	0.10%
	"Florida"	"12"	"Medium Metro"	"3"	"2014"	"2014"	2852	5485256	51.99	30.40	0.11%
	"Florida"	"12"	"Medium Metro"	"3"	"2015"	"2015"	3251	5600894	58.04	33.47	0.13%
	"Florida"	"12"	"Medium Metro"	"3"	"2016"	"2016"	3427	5719129	59.92	33.68	0.13%
	"Florida"	"12"	"Small Metro"	"4"	"1999"	"1999"	710	876270	81.03	50.37	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2000"	"2000"	700	886018	79.01	48.84	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2001"	"2001"	736	907297	81.12	49.32	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2002"	"2002"	673	929066	72.44	43.36	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2003"	"2003"	694	946314	73.34	44.04	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2004"	"2004"	683	974414	70.09	41.71	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2005"	"2005"	712	994018	71.63	43.22	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2006"	"2006"	636	1017094	62.53	37.41	0.02%
	"Florida"	"12"	"Small Metro"	"4"	"2007"	"2007"	620	1032689	60.04	35.08	0.02%
	"Florida"	"12"	"Small Metro"	"4"	"2008"	"2008"	648	1042300	62.17	35.34	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2009"	"2009"	727	1046709	69.46	39.13	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2010"	"2010"	724	1052028	68.82	38.28	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2011"	"2011"	713	1060797	67.21	35.25	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2012"	"2012"	703	1077410	65.25	33.77	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2013"	"2013"	716	1095107	65.38	32.31	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2014"	"2014"	756	1118163	67.61	32.86	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2015"	"2015"	759	1140152	66.57	31.87	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2016"	"2016"	835	1165585	71.64	34.68	0.03%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	196	334956	58.52	55.77	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	206	337792	60.98	57.49	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	187	337770	55.36	52.80	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	194	340115	57.04	52.61	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	180	343143	52.46	49.07	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	176	347452	50.65	47.45	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	138	350906	39.33	36.12	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	158	354139	44.62	40.15	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	159	355489	44.73	40.63	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	149	356169	41.83	37.21	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	149	355747	41.88	37.29	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	174	356714	48.78	41.33	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	159	357409	44.49	36.67	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	138	355178	38.85	30.97	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	139	355308	39.12	30.01	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	164	357271	45.90	34.84	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	189	359401	52.59	38.26	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	167	363417	45.95	33.68	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"1999"	"1999"	227	305251	74.37	67.56	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2000"	"2000"	217	308952	70.24	63.51	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2001"	"2001"	209	310704	67.27	60.83	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2002"	"2002"	212	313346	67.66	61.25	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2003"	"2003"	216	317905	67.94	60.84	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2004"	"2004"	194	324121	59.85	53.75	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2005"	"2005"	201	330977	60.73	54.41	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2006"	"2006"	187	337676	55.38	49.55	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2007"	"2007"	186	342965	54.23	48.26	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2008"	"2008"	167	349458	47.79	41.95	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2009"	"2009"	175	350338	49.95	43.23	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2010"	"2010"	192	350284	54.81	46.51	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2011"	"2011"	182	349071	52.14	42.60	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2012"	"2012"	178	348687	51.05	40.31	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2013"	"2013"	182	347328	52.40	40.18	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2014"	"2014"	204	346661	58.85	45.02	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2015"	"2015"	203	346650	58.56	42.44	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2016"	"2016"	192	346281	55.45	40.33	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"1999"	"1999"	390	807365	48.31	65.56	0.02%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2000"	"2000"	412	816006	50.49	68.20	0.02%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2001"	"2001"	378	820213	46.09	62.81	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2002"	"2002"	329	815224	40.36	55.50	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2003"	"2003"	344	812568	42.33	57.91	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2004"	"2004"	337	809481	41.63	57.78	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2005"	"2005"	327	818737	39.94	52.69	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2006"	"2006"	328	845181	38.81	50.76	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2007"	"2007"	321	869329	36.93	47.44	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2008"	"2008"	330	888694	37.13	48.78	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2009"	"2009"	336	905511	37.11	47.27	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2010"	"2010"	342	920581	37.15	47.11	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2011"	"2011"	295	949599	31.07	38.36	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2012"	"2012"	287	977773	29.35	35.77	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2013"	"2013"	353	984293	35.86	42.43	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2014"	"2014"	340	996319	34.13	41.18	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2015"	"2015"	356	1010562	35.23	40.17	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2016"	"2016"	344	1023336	33.62	38.29	0.01%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"1999"	"1999"	1339	3350497	39.96	66.73	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2000"	"2000"	1417	3447432	41.10	69.50	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2001"	"2001"	1321	3582242	36.88	62.01	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2002"	"2002"	1361	3674064	37.04	61.99	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2003"	"2003"	1360	3759973	36.17	59.35	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2004"	"2004"	1257	3850093	32.65	52.98	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2005"	"2005"	1223	3952133	30.95	49.37	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2006"	"2006"	1258	4086667	30.78	46.85	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2007"	"2007"	1282	4197027	30.55	46.80	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2008"	"2008"	1258	4281405	29.38	43.64	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2009"	"2009"	1195	4335317	27.56	40.24	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2010"	"2010"	1275	4366147	29.20	41.98	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2011"	"2011"	1261	4427567	28.48	39.33	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2012"	"2012"	1289	4480058	28.77	38.73	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2013"	"2013"	1310	4538649	28.86	38.13	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2014"	"2014"	1468	4618004	31.79	40.44	0.06%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2015"	"2015"	1661	4700233	35.34	44.20	0.06%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2016"	"2016"	1707	4766364	35.81	43.92	0.07%
	"Georgia"	"13"	"Medium Metro"	"3"	"1999"	"1999"	537	989998	54.24	63.60	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2000"	"2000"	593	995386	59.57	69.61	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2001"	"2001"	561	1007684	55.67	64.82	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2002"	"2002"	592	1018706	58.11	68.07	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2003"	"2003"	573	1019405	56.21	65.15	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2004"	"2004"	514	1037288	49.55	57.09	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2005"	"2005"	509	1047194	48.61	54.87	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2006"	"2006"	491	1064515	46.12	50.98	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2007"	"2007"	477	1075952	44.33	48.50	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2008"	"2008"	494	1087718	45.42	49.77	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2009"	"2009"	459	1106531	41.48	44.26	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2010"	"2010"	504	1116649	45.14	48.27	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2011"	"2011"	420	1134759	37.01	39.37	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2012"	"2012"	462	1151021	40.14	41.69	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2013"	"2013"	457	1162690	39.31	40.93	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2014"	"2014"	495	1169659	42.32	42.54	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2015"	"2015"	539	1181471	45.62	45.18	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2016"	"2016"	542	1186261	45.69	44.26	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"1999"	"1999"	839	1310689	64.01	80.25	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2000"	"2000"	834	1324692	62.96	78.90	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2001"	"2001"	760	1345025	56.50	71.06	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2002"	"2002"	726	1363723	53.24	66.45	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2003"	"2003"	827	1377948	60.02	73.70	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2004"	"2004"	783	1402179	55.84	68.95	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2005"	"2005"	699	1419366	49.25	59.60	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2006"	"2006"	702	1443416	48.63	57.77	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2007"	"2007"	717	1465890	48.91	56.74	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2008"	"2008"	658	1486074	44.28	51.21	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2009"	"2009"	668	1504602	44.40	50.93	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2010"	"2010"	628	1509850	41.59	46.38	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2011"	"2011"	631	1525007	41.38	45.70	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2012"	"2012"	621	1535679	40.44	43.13	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2013"	"2013"	630	1534313	41.06	42.25	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2014"	"2014"	651	1542117	42.21	42.83	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2015"	"2015"	700	1547856	45.22	44.72	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2016"	"2016"	718	1556287	46.14	44.80	0.03%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	725	874235	82.93	88.08	0.03%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	731	882177	82.86	87.87	0.03%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	684	892231	76.66	81.70	0.03%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	671	900170	74.54	79.65	0.03%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	647	907656	71.28	75.42	0.03%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	628	917739	68.43	72.59	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	615	929178	66.19	69.95	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	553	945152	58.51	61.11	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	557	963010	57.84	60.07	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	554	974717	56.84	58.60	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	597	978036	61.04	61.38	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	514	981818	52.35	52.62	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	516	986187	52.32	52.20	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	553	986646	56.05	54.77	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	496	983429	50.44	48.74	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	529	984347	53.74	50.11	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	603	986626	61.12	55.85	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	534	991329	53.87	49.39	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"1999"	"1999"	586	713181	82.17	75.91	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2000"	"2000"	638	720760	88.52	82.33	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2001"	"2001"	608	729643	83.33	77.64	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2002"	"2002"	582	736369	79.04	73.99	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2003"	"2003"	550	745243	73.80	68.98	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2004"	"2004"	544	752472	72.30	66.68	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2005"	"2005"	481	759314	63.35	58.49	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2006"	"2006"	557	770882	72.25	66.34	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2007"	"2007"	540	778780	69.34	63.00	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2008"	"2008"	511	786235	64.99	57.75	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2009"	"2009"	477	790849	60.31	53.06	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2010"	"2010"	499	792608	62.96	54.31	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2011"	"2011"	441	792091	55.68	47.28	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2012"	"2012"	424	788768	53.75	44.69	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2013"	"2013"	448	788793	56.80	45.78	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2014"	"2014"	465	786897	59.09	46.34	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2015"	"2015"	476	788112	60.40	46.49	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2016"	"2016"	504	786794	64.06	47.74	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"1999"	"1999"	554	878906	63.03	64.02	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2000"	"2000"	550	876156	62.77	62.34	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2001"	"2001"	545	882755	61.74	59.21	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2002"	"2002"	563	890473	63.22	59.27	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2003"	"2003"	529	894311	59.15	53.85	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2004"	"2004"	531	907997	58.48	52.11	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2005"	"2005"	493	918181	53.69	47.01	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2006"	"2006"	460	926954	49.62	42.84	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2007"	"2007"	448	925335	48.41	40.33	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2008"	"2008"	454	933680	48.62	39.92	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2009"	"2009"	479	943177	50.79	40.84	0.02%
