"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Iowa"	"19"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	135	497992	27.11	19.50	0.01%
	"Iowa"	"19"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	122	497315	24.53	17.67	0.01%
	"Iowa"	"19"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	147	496999	29.58	21.22	0.01%
	"Iowa"	"19"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	185	496215	37.28	25.76	0.01%
	"Iowa"	"19"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	186	495728	37.52	25.63	0.01%
	"Iowa"	"19"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	160	493587	32.42	22.75	0.01%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"1999"	"1999"	260	832144	31.24	21.17	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2000"	"2000"	248	830955	29.85	20.04	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2001"	"2001"	260	825725	31.49	20.22	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2002"	"2002"	264	820352	32.18	21.33	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2003"	"2003"	279	818292	34.10	22.28	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2004"	"2004"	268	816116	32.84	21.22	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2005"	"2005"	276	813064	33.95	22.36	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2006"	"2006"	284	811341	35.00	22.20	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2007"	"2007"	255	808308	31.55	19.74	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2008"	"2008"	267	804983	33.17	20.74	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2009"	"2009"	240	801314	29.95	19.26	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2010"	"2010"	249	800853	31.09	20.03	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2011"	"2011"	257	798156	32.20	20.53	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2012"	"2012"	267	794569	33.60	20.52	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2013"	"2013"	238	792923	30.02	18.39	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2014"	"2014"	326	789869	41.27	25.67	0.02%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2015"	"2015"	354	786488	45.01	28.31	0.03%
	"Iowa"	"19"	"NonCore (non-metro)"	"6"	"2016"	"2016"	288	782490	36.81	23.02	0.02%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"1999"	"1999"	149	707099	21.07	24.01	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2000"	"2000"	126	715580	17.61	20.13	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2001"	"2001"	133	730336	18.21	20.79	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2002"	"2002"	139	742326	18.72	21.41	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2003"	"2003"	134	752116	17.82	20.21	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2004"	"2004"	140	761631	18.38	20.79	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2005"	"2005"	133	771375	17.24	18.96	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2006"	"2006"	127	782436	16.23	17.60	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2007"	"2007"	128	793757	16.13	16.92	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2008"	"2008"	142	803689	17.67	18.82	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2009"	"2009"	149	813387	18.32	19.04	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2010"	"2010"	134	820354	16.33	16.57	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2011"	"2011"	135	830718	16.25	16.88	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2012"	"2012"	129	838834	15.38	15.62	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2013"	"2013"	115	847853	13.56	13.58	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2014"	"2014"	133	857029	15.52	15.24	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2015"	"2015"	134	864932	15.49	14.42	0.01%
	"Kansas"	"20"	"Large Fringe Metro"	"2"	"2016"	"2016"	148	871008	16.99	15.86	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"1999"	"1999"	128	578580	22.12	23.03	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2000"	"2000"	130	579839	22.42	23.38	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2001"	"2001"	147	584043	25.17	26.14	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2002"	"2002"	165	588719	28.03	28.81	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2003"	"2003"	155	590712	26.24	26.82	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2004"	"2004"	165	593004	27.82	28.33	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2005"	"2005"	161	596270	27.00	26.92	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2006"	"2006"	163	601501	27.10	26.82	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2007"	"2007"	158	608816	25.95	25.36	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2008"	"2008"	145	617142	23.50	22.46	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2009"	"2009"	130	627215	20.73	20.26	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2010"	"2010"	133	630919	21.08	20.02	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2011"	"2011"	156	633379	24.63	22.96	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2012"	"2012"	118	636105	18.55	17.31	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2013"	"2013"	154	637394	24.16	21.72	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2014"	"2014"	137	641076	21.37	19.17	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2015"	"2015"	164	644610	25.44	23.37	0.01%
	"Kansas"	"20"	"Medium Metro"	"3"	"2016"	"2016"	174	644672	26.99	23.95	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"1999"	"1999"	84	412424	20.37	22.00	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2000"	"2000"	98	413814	23.68	25.79	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2001"	"2001"	117	415952	28.13	30.18	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2002"	"2002"	101	417298	24.20	25.79	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2003"	"2003"	94	419714	22.40	23.32	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2004"	"2004"	74	423405	17.48	18.41	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2005"	"2005"	81	425952	19.02	19.63	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2006"	"2006"	92	430596	21.37	21.96	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2007"	"2007"	87	433629	20.06	20.39	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2008"	"2008"	92	438613	20.98	21.24	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2009"	"2009"	88	441695	19.92	20.31	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2010"	"2010"	79	445360	17.74	17.73	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2011"	"2011"	90	449720	20.01	19.93	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2012"	"2012"	81	453104	17.88	17.11	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2013"	"2013"	90	454461	19.80	18.86	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2014"	"2014"	87	456308	19.07	17.89	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2015"	"2015"	96	458186	20.95	20.07	0.01%
	"Kansas"	"20"	"Small Metro"	"4"	"2016"	"2016"	92	457176	20.12	18.30	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	150	548239	27.36	24.11	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	158	548898	28.78	25.98	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	156	547120	28.51	25.35	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	187	544759	34.33	30.30	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	154	543140	28.35	24.53	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	155	542367	28.58	25.45	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	149	541105	27.54	23.70	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	176	541256	32.52	28.11	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	167	542196	30.80	26.11	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	155	544563	28.46	24.74	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	139	547361	25.39	22.13	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	159	552558	28.78	24.88	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	179	555085	32.25	27.51	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	159	557803	28.50	24.99	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	154	555414	27.73	24.44	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	158	552939	28.57	24.46	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	156	550717	28.33	24.01	0.01%
	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	156	545216	28.61	24.19	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"1999"	"1999"	139	431996	32.18	20.79	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2000"	"2000"	156	430287	36.25	22.91	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2001"	"2001"	168	424711	39.56	25.04	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2002"	"2002"	173	420433	41.15	25.33	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2003"	"2003"	139	417322	33.31	21.48	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2004"	"2004"	156	413966	37.68	23.26	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2005"	"2005"	186	410597	45.30	28.75	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2006"	"2006"	191	407142	46.91	29.30	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2007"	"2007"	162	405387	39.96	24.47	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2008"	"2008"	172	404069	42.57	27.00	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2009"	"2009"	129	403046	32.01	19.84	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2010"	"2010"	150	403927	37.14	23.05	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2011"	"2011"	151	402336	37.53	23.76	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2012"	"2012"	152	400059	37.99	24.59	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2013"	"2013"	141	398835	35.35	22.46	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2014"	"2014"	128	396669	32.27	21.39	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2015"	"2015"	134	393196	34.08	20.51	0.01%
	"Kansas"	"20"	"NonCore (non-metro)"	"6"	"2016"	"2016"	157	389217	40.34	25.61	0.01%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"1999"	"1999"	200	691879	28.91	27.63	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2000"	"2000"	203	693604	29.27	28.00	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2001"	"2001"	196	697159	28.11	26.72	0.01%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2002"	"2002"	224	699810	32.01	30.47	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2003"	"2003"	222	703970	31.54	29.82	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2004"	"2004"	226	706828	31.97	30.08	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2005"	"2005"	253	710018	35.63	32.99	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2006"	"2006"	241	715149	33.70	31.01	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2007"	"2007"	258	723040	35.68	32.52	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2008"	"2008"	261	730194	35.74	32.20	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2009"	"2009"	215	736705	29.18	25.99	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2010"	"2010"	233	741096	31.44	27.75	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2011"	"2011"	234	746906	31.33	27.68	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2012"	"2012"	236	750828	31.43	27.66	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2013"	"2013"	208	756832	27.48	23.60	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2014"	"2014"	195	760026	25.66	22.29	0.01%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2015"	"2015"	231	763623	30.25	25.18	0.02%
	"Kentucky"	"21"	"Large Central Metro"	"1"	"2016"	"2016"	233	765352	30.44	25.96	0.02%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"1999"	"1999"	153	546501	28.00	34.25	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2000"	"2000"	150	554696	27.04	33.56	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2001"	"2001"	151	565694	26.69	32.55	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2002"	"2002"	157	572672	27.42	33.91	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2003"	"2003"	157	582329	26.96	32.67	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2004"	"2004"	145	592295	24.48	28.68	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2005"	"2005"	143	602678	23.73	27.42	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2006"	"2006"	161	614473	26.20	30.05	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2007"	"2007"	139	624751	22.25	25.21	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2008"	"2008"	144	633145	22.74	25.46	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2009"	"2009"	176	639305	27.53	30.70	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2010"	"2010"	140	643478	21.76	23.64	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2011"	"2011"	157	650087	24.15	26.35	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2012"	"2012"	160	654440	24.45	25.73	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2013"	"2013"	150	660120	22.72	23.47	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2014"	"2014"	136	666884	20.39	20.26	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2015"	"2015"	182	672404	27.07	26.60	0.01%
	"Kentucky"	"21"	"Large Fringe Metro"	"2"	"2016"	"2016"	199	676015	29.44	27.64	0.02%
	"Kentucky"	"21"	"Medium Metro"	"3"	"1999"	"1999"	149	620717	24.00	26.76	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2000"	"2000"	170	624660	27.21	30.33	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2001"	"2001"	135	631984	21.36	23.54	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2002"	"2002"	177	635715	27.84	30.52	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2003"	"2003"	180	641171	28.07	30.73	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2004"	"2004"	149	646850	23.03	24.91	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2005"	"2005"	145	654863	22.14	23.48	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2006"	"2006"	132	661829	19.94	20.80	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2007"	"2007"	121	671134	18.03	18.36	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2008"	"2008"	148	678695	21.81	21.92	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2009"	"2009"	177	687459	25.75	25.80	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2010"	"2010"	149	693095	21.50	21.49	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2011"	"2011"	156	699877	22.29	21.93	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2012"	"2012"	160	707281	22.62	22.05	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2013"	"2013"	165	709647	23.25	22.51	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2014"	"2014"	170	714188	23.80	22.21	0.01%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2015"	"2015"	209	718877	29.07	26.61	0.02%
	"Kentucky"	"21"	"Medium Metro"	"3"	"2016"	"2016"	192	723644	26.53	24.39	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"1999"	"1999"	88	375838	23.41	25.42	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2000"	"2000"	114	378747	30.10	33.15	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2001"	"2001"	96	382549	25.09	27.27	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2002"	"2002"	122	385291	31.66	34.21	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2003"	"2003"	117	387989	30.16	32.28	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2004"	"2004"	99	392273	25.24	26.28	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2005"	"2005"	100	397564	25.15	25.98	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2006"	"2006"	98	402346	24.36	25.14	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2007"	"2007"	100	406454	24.60	24.77	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2008"	"2008"	105	411152	25.54	25.22	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2009"	"2009"	124	415192	29.87	29.79	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2010"	"2010"	119	421689	28.22	27.68	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2011"	"2011"	122	427240	28.56	27.28	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2012"	"2012"	118	428674	27.53	25.69	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2013"	"2013"	104	431402	24.11	23.04	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2014"	"2014"	99	433823	22.82	21.30	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2015"	"2015"	156	434503	35.90	31.57	0.01%
	"Kentucky"	"21"	"Small Metro"	"4"	"2016"	"2016"	109	438619	24.85	22.06	0.01%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	207	780747	26.51	25.04	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	185	786511	23.52	22.21	0.01%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	197	790746	24.91	23.48	0.01%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	257	794769	32.34	30.26	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	250	799997	31.25	29.30	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	216	805768	26.81	25.09	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	224	813336	27.54	25.53	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	193	820055	23.54	21.54	0.01%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	186	824816	22.55	20.30	0.01%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	217	830135	26.14	23.36	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	259	833009	31.09	27.50	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	229	835460	27.41	24.20	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	268	840900	31.87	27.41	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	249	840708	29.62	25.52	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	240	842204	28.50	24.20	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	243	846800	28.70	24.12	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	276	848552	32.53	26.62	0.02%
	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	325	851461	38.17	31.15	0.02%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"1999"	"1999"	336	1002371	33.52	32.30	0.03%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2000"	"2000"	285	1003551	28.40	27.11	0.02%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2001"	"2001"	324	1000000	32.40	30.35	0.02%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2002"	"2002"	328	1001618	32.75	30.86	0.02%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2003"	"2003"	370	1001714	36.94	34.90	0.03%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2004"	"2004"	360	1002087	35.93	33.42	0.03%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2005"	"2005"	322	1004283	32.06	29.53	0.02%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2006"	"2006"	316	1005387	31.43	28.67	0.02%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2007"	"2007"	287	1006477	28.52	25.78	0.02%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2008"	"2008"	339	1006557	33.68	29.76	0.03%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2009"	"2009"	397	1005404	39.49	35.13	0.03%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2010"	"2010"	342	1004549	34.05	29.93	0.03%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2011"	"2011"	331	1004346	32.96	28.01	0.03%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2012"	"2012"	333	998484	33.35	27.79	0.03%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2013"	"2013"	320	995090	32.16	26.45	0.02%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2014"	"2014"	332	991736	33.48	27.39	0.03%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2015"	"2015"	404	987133	40.93	32.82	0.03%
	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	"2016"	"2016"	421	981883	42.88	33.67	0.03%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"1999"	"1999"	319	485511	65.70	70.79	0.02%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2000"	"2000"	273	484674	56.33	60.67	0.02%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2001"	"2001"	302	487363	61.97	66.70	0.02%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2002"	"2002"	293	489722	59.83	64.02	0.02%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2003"	"2003"	293	492187	59.53	63.88	0.02%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2004"	"2004"	299	493765	60.56	65.14	0.02%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2005"	"2005"	200	494294	40.46	42.89	0.02%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2006"	"2006"	114	230172	49.53	47.87	0.01%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2007"	"2007"	85	268751	31.63	32.33	0.01%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2008"	"2008"	76	301842	25.18	26.56	0.01%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2009"	"2009"	71	327803	21.66	23.25	0.01%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2010"	"2010"	83	343829	24.14	25.43	0.01%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2011"	"2011"	95	360740	26.33	27.99	0.01%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2012"	"2012"	114	369250	30.87	31.42	0.01%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2013"	"2013"	105	378715	27.73	27.43	0.01%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2014"	"2014"	76	384320	19.78	20.40	0.01%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2015"	"2015"	59	389617	15.14	15.07	0.00%
	"Louisiana"	"22"	"Large Central Metro"	"1"	"2016"	"2016"	60	391495	15.33	15.13	0.00%
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"1999"	"1999"	350	852859	41.04	46.90	0.03%
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2000"	"2000"	324	853052	37.98	42.74	0.02%
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2001"	"2001"	328	857165	38.27	42.23	0.02%
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2002"	"2002"	375	864916	43.36	46.61	0.03%
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2003"	"2003"	342	872959	39.18	41.79	0.03%
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2004"	"2004"	309	883934	34.96	36.87	0.02%
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2005"	"2005"	330	892135	36.99	38.92	0.03%
	"Louisiana"	"22"	"Large Fringe Metro"	"2"	"2006"	"2006"	275	810023	33.95	33.13	0.02%
