"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2003"	"2003"	646	4667293	13.84	13.13	0.10%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2004"	"2004"	645	4798117	13.44	12.71	0.10%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2005"	"2005"	603	4926813	12.24	11.64	0.09%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2006"	"2006"	630	5004605	12.59	11.68	0.10%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2007"	"2007"	700	5043838	13.88	13.04	0.11%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2008"	"2008"	747	5091576	14.67	13.72	0.11%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2009"	"2009"	791	5130981	15.42	14.47	0.12%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2010"	"2010"	791	5175463	15.28	13.90	0.12%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2011"	"2011"	821	5246705	15.65	14.56	0.13%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2012"	"2012"	798	5335183	14.96	13.84	0.12%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2013"	"2013"	792	5412306	14.63	13.39	0.12%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2014"	"2014"	845	5517977	15.31	13.80	0.13%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2015"	"2015"	823	5631045	14.62	13.28	0.13%
	"Florida"	"12"	"Large Fringe Metro"	"2"	"2016"	"2016"	885	5727492	15.45	14.14	0.14%
	"Florida"	"12"	"Medium Metro"	"3"	"1999"	"1999"	587	4223891	13.90	13.27	0.09%
	"Florida"	"12"	"Medium Metro"	"3"	"2000"	"2000"	638	4278744	14.91	13.86	0.10%
	"Florida"	"12"	"Medium Metro"	"3"	"2001"	"2001"	692	4387950	15.77	14.94	0.11%
	"Florida"	"12"	"Medium Metro"	"3"	"2002"	"2002"	665	4490485	14.81	14.02	0.10%
	"Florida"	"12"	"Medium Metro"	"3"	"2003"	"2003"	701	4600772	15.24	14.38	0.11%
	"Florida"	"12"	"Medium Metro"	"3"	"2004"	"2004"	735	4744249	15.49	14.83	0.11%
	"Florida"	"12"	"Medium Metro"	"3"	"2005"	"2005"	720	4898543	14.70	13.82	0.11%
	"Florida"	"12"	"Medium Metro"	"3"	"2006"	"2006"	776	5026030	15.44	14.66	0.12%
	"Florida"	"12"	"Medium Metro"	"3"	"2007"	"2007"	777	5122279	15.17	14.25	0.12%
	"Florida"	"12"	"Medium Metro"	"3"	"2008"	"2008"	828	5167547	16.02	15.06	0.13%
	"Florida"	"12"	"Medium Metro"	"3"	"2009"	"2009"	849	5184400	16.38	15.33	0.13%
	"Florida"	"12"	"Medium Metro"	"3"	"2010"	"2010"	875	5214399	16.78	15.72	0.13%
	"Florida"	"12"	"Medium Metro"	"3"	"2011"	"2011"	918	5263805	17.44	16.12	0.14%
	"Florida"	"12"	"Medium Metro"	"3"	"2012"	"2012"	962	5329174	18.05	16.77	0.15%
	"Florida"	"12"	"Medium Metro"	"3"	"2013"	"2013"	938	5393887	17.39	16.03	0.14%
	"Florida"	"12"	"Medium Metro"	"3"	"2014"	"2014"	955	5485256	17.41	15.86	0.15%
	"Florida"	"12"	"Medium Metro"	"3"	"2015"	"2015"	1049	5600894	18.73	17.35	0.16%
	"Florida"	"12"	"Medium Metro"	"3"	"2016"	"2016"	1010	5719129	17.66	16.36	0.16%
	"Florida"	"12"	"Small Metro"	"4"	"1999"	"1999"	137	876270	15.63	14.65	0.02%
	"Florida"	"12"	"Small Metro"	"4"	"2000"	"2000"	126	886018	14.22	13.07	0.02%
	"Florida"	"12"	"Small Metro"	"4"	"2001"	"2001"	144	907297	15.87	15.36	0.02%
	"Florida"	"12"	"Small Metro"	"4"	"2002"	"2002"	155	929066	16.68	15.17	0.02%
	"Florida"	"12"	"Small Metro"	"4"	"2003"	"2003"	156	946314	16.49	15.68	0.02%
	"Florida"	"12"	"Small Metro"	"4"	"2004"	"2004"	163	974414	16.73	15.32	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2005"	"2005"	202	994018	20.32	19.83	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2006"	"2006"	175	1017094	17.21	15.43	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2007"	"2007"	177	1032689	17.14	15.42	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2008"	"2008"	184	1042300	17.65	16.02	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2009"	"2009"	208	1046709	19.87	19.56	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2010"	"2010"	201	1052028	19.11	17.77	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2011"	"2011"	205	1060797	19.33	18.37	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2012"	"2012"	219	1077410	20.33	19.24	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2013"	"2013"	247	1095107	22.55	20.37	0.04%
	"Florida"	"12"	"Small Metro"	"4"	"2014"	"2014"	217	1118163	19.41	18.74	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2015"	"2015"	213	1140152	18.68	17.64	0.03%
	"Florida"	"12"	"Small Metro"	"4"	"2016"	"2016"	244	1165585	20.93	19.80	0.04%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	48	334956	14.33	13.92	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	57	337792	16.87	16.44	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	53	337770	15.69	14.74	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	52	340115	15.29	14.44	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	50	343143	14.57	13.59	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	71	347452	20.43	19.65	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	56	350906	15.96	15.41	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	65	354139	18.35	16.78	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	66	355489	18.57	16.76	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	60	356169	16.85	15.87	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	78	355747	21.93	20.55	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	63	356714	17.66	16.03	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	65	357409	18.19	17.05	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	62	355178	17.46	16.35	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	77	355308	21.67	21.18	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	65	357271	18.19	16.91	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	66	359401	18.36	17.10	0.01%
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	70	363417	19.26	18.36	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"1999"	"1999"	40	305251	13.10	12.63	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2000"	"2000"	51	308952	16.51	16.06	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2001"	"2001"	47	310704	15.13	14.74	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2002"	"2002"	53	313346	16.91	16.60	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2003"	"2003"	39	317905	12.27	11.30	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2004"	"2004"	48	324121	14.81	14.31	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2005"	"2005"	48	330977	14.50	13.88	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2006"	"2006"	51	337676	15.10	14.45	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2007"	"2007"	52	342965	15.16	13.85	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2008"	"2008"	71	349458	20.32	18.78	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2009"	"2009"	63	350338	17.98	16.91	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2010"	"2010"	60	350284	17.13	15.58	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2011"	"2011"	58	349071	16.62	14.79	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2012"	"2012"	70	348687	20.08	17.89	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2013"	"2013"	58	347328	16.70	14.98	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2014"	"2014"	58	346661	16.73	14.82	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2015"	"2015"	72	346650	20.77	19.20	0.01%
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"2016"	"2016"	50	346281	14.44	12.38	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"1999"	"1999"	93	807365	11.52	11.97	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2000"	"2000"	69	816006	8.46	8.95	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2001"	"2001"	79	820213	9.63	9.24	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2002"	"2002"	78	815224	9.57	9.49	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2003"	"2003"	70	812568	8.61	8.79	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2004"	"2004"	96	809481	11.86	11.71	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2005"	"2005"	77	818737	9.40	9.43	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2006"	"2006"	64	845181	7.57	7.38	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2007"	"2007"	79	869329	9.09	9.07	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2008"	"2008"	70	888694	7.88	7.72	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2009"	"2009"	90	905511	9.94	10.16	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2010"	"2010"	100	920581	10.86	10.70	0.02%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2011"	"2011"	105	949599	11.06	10.93	0.02%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2012"	"2012"	111	977773	11.35	11.16	0.02%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2013"	"2013"	124	984293	12.60	12.29	0.02%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2014"	"2014"	105	996319	10.54	10.56	0.02%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2015"	"2015"	89	1010562	8.81	8.55	0.01%
	"Georgia"	"13"	"Large Central Metro"	"1"	"2016"	"2016"	113	1023336	11.04	10.42	0.02%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"1999"	"1999"	331	3350497	9.88	10.35	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2000"	"2000"	321	3447432	9.31	10.11	0.05%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2001"	"2001"	376	3582242	10.50	11.00	0.06%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2002"	"2002"	394	3674064	10.72	11.31	0.06%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2003"	"2003"	403	3759973	10.72	11.21	0.06%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2004"	"2004"	389	3850093	10.10	10.36	0.06%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2005"	"2005"	376	3952133	9.51	9.96	0.06%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2006"	"2006"	390	4086667	9.54	9.92	0.06%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2007"	"2007"	427	4197027	10.17	10.60	0.07%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2008"	"2008"	413	4281405	9.65	10.04	0.06%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2009"	"2009"	457	4335317	10.54	10.83	0.07%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2010"	"2010"	499	4366147	11.43	11.59	0.08%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2011"	"2011"	490	4427567	11.07	11.00	0.08%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2012"	"2012"	502	4480058	11.21	11.18	0.08%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2013"	"2013"	483	4538649	10.64	10.55	0.07%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2014"	"2014"	565	4618004	12.23	12.20	0.09%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2015"	"2015"	564	4700233	12.00	11.93	0.09%
	"Georgia"	"13"	"Large Fringe Metro"	"2"	"2016"	"2016"	584	4766364	12.25	11.95	0.09%
	"Georgia"	"13"	"Medium Metro"	"3"	"1999"	"1999"	99	989998	10.00	10.33	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2000"	"2000"	94	995386	9.44	9.66	0.01%
	"Georgia"	"13"	"Medium Metro"	"3"	"2001"	"2001"	120	1007684	11.91	12.15	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2002"	"2002"	104	1018706	10.21	10.50	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2003"	"2003"	124	1019405	12.16	12.38	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2004"	"2004"	105	1037288	10.12	10.19	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2005"	"2005"	122	1047194	11.65	11.89	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2006"	"2006"	122	1064515	11.46	11.62	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2007"	"2007"	110	1075952	10.22	10.31	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2008"	"2008"	129	1087718	11.86	11.69	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2009"	"2009"	154	1106531	13.92	13.94	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2010"	"2010"	131	1116649	11.73	11.65	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2011"	"2011"	142	1134759	12.51	12.43	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2012"	"2012"	135	1151021	11.73	11.57	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2013"	"2013"	158	1162690	13.59	13.63	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2014"	"2014"	161	1169659	13.76	13.68	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2015"	"2015"	185	1181471	15.66	15.23	0.03%
	"Georgia"	"13"	"Medium Metro"	"3"	"2016"	"2016"	179	1186261	15.09	14.65	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"1999"	"1999"	162	1310689	12.36	12.54	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2000"	"2000"	142	1324692	10.72	11.00	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2001"	"2001"	142	1345025	10.56	10.79	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2002"	"2002"	145	1363723	10.63	10.98	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2003"	"2003"	160	1377948	11.61	11.99	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2004"	"2004"	168	1402179	11.98	12.47	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2005"	"2005"	157	1419366	11.06	11.34	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2006"	"2006"	164	1443416	11.36	11.68	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2007"	"2007"	177	1465890	12.07	12.59	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2008"	"2008"	166	1486074	11.17	11.48	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2009"	"2009"	181	1504602	12.03	12.15	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2010"	"2010"	172	1509850	11.39	11.57	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2011"	"2011"	186	1525007	12.20	12.29	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2012"	"2012"	171	1535679	11.14	11.13	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2013"	"2013"	210	1534313	13.69	13.56	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2014"	"2014"	207	1542117	13.42	13.52	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2015"	"2015"	199	1547856	12.86	12.88	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2016"	"2016"	250	1556287	16.06	16.05	0.04%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	104	874235	11.90	12.16	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	116	882177	13.15	13.26	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	111	892231	12.44	12.81	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	97	900170	10.78	11.02	0.01%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	107	907656	11.79	11.93	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	122	917739	13.29	13.40	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	92	929178	9.90	10.12	0.01%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	87	945152	9.20	9.22	0.01%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	106	963010	11.01	11.25	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	107	974717	10.98	11.05	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	129	978036	13.19	13.08	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	122	981818	12.43	12.71	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	127	986187	12.88	12.84	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	130	986646	13.18	12.96	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	134	983429	13.63	13.92	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	131	984347	13.31	13.10	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	154	986626	15.61	15.66	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	138	991329	13.92	13.66	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"1999"	"1999"	84	713181	11.78	11.70	0.01%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2000"	"2000"	105	720760	14.57	14.51	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2001"	"2001"	107	729643	14.66	14.45	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2002"	"2002"	91	736369	12.36	12.46	0.01%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2003"	"2003"	108	745243	14.49	13.85	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2004"	"2004"	93	752472	12.36	12.11	0.01%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2005"	"2005"	100	759314	13.17	13.06	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2006"	"2006"	96	770882	12.45	12.09	0.01%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2007"	"2007"	98	778780	12.58	11.84	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2008"	"2008"	96	786235	12.21	11.74	0.01%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2009"	"2009"	123	790849	15.55	15.05	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2010"	"2010"	109	792608	13.75	13.14	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2011"	"2011"	107	792091	13.51	13.00	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2012"	"2012"	119	788768	15.09	14.40	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2013"	"2013"	103	788793	13.06	12.26	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2014"	"2014"	126	786897	16.01	14.32	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2015"	"2015"	126	788112	15.99	15.10	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2016"	"2016"	145	786794	18.43	17.51	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"1999"	"1999"	91	878906	10.35	10.07	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2000"	"2000"	94	876156	10.73	10.70	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2001"	"2001"	93	882755	10.54	10.37	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2002"	"2002"	80	890473	8.98	8.80	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2003"	"2003"	85	894311	9.50	9.26	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2004"	"2004"	81	907997	8.92	8.70	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2005"	"2005"	68	918181	7.41	7.29	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2006"	"2006"	78	926954	8.41	8.24	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2007"	"2007"	83	925335	8.97	8.49	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2008"	"2008"	76	933680	8.14	8.03	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2009"	"2009"	96	943177	10.18	9.82	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2010"	"2010"	125	953207	13.11	12.99	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2011"	"2011"	110	963607	11.42	11.06	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2012"	"2012"	121	976372	12.39	12.15	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2013"	"2013"	94	983429	9.56	9.24	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2014"	"2014"	121	991788	12.20	11.80	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2015"	"2015"	122	998714	12.22	11.86	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2016"	"2016"	105	992605	10.58	10.40	0.02%
	"Hawaii"	"15"	"Small Metro"	"4"	"1999"	"1999"	20	126160	15.85	15.54	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2000"	"2000"	18	128241	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2001"	"2001"	14	132428	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2002"	"2002"	13	134583	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2003"	"2003"	18	137596	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2004"	"2004"	14	140625	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2005"	"2005"	17	143448	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2006"	"2006"	17	145776	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2007"	"2007"	22	148117	14.85	13.02	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2008"	"2008"	18	151424	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2009"	"2009"	34	153393	22.17	20.46	0.01%
	"Hawaii"	"15"	"Small Metro"	"4"	"2010"	"2010"	34	154924	21.95	20.86	0.01%
	"Hawaii"	"15"	"Small Metro"	"4"	"2011"	"2011"	25	156764	15.95	13.98	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2012"	"2012"	25	158316	15.79	13.12	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2013"	"2013"	26	160292	16.22	15.71	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2014"	"2014"	28	163108	17.17	15.41	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2015"	"2015"	28	164726	17.00	17.64	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2016"	"2016"	24	165474	14.50	13.43	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	25	205234	12.18	12.26	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	25	207140	12.07	12.76	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	29	210765	13.76	13.52	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	27	214557	12.58	11.76	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	28	219247	12.77	12.88	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	21	224947	9.34	9.11	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	22	231100	9.52	9.67	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	25	237001	10.55	10.27	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	28	242223	11.56	10.99	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	39	247109	15.78	15.15	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	45	250147	17.99	17.68	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	48	252170	19.03	18.98	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	46	254439	18.08	19.47	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	44	257625	17.08	16.30	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	51	260333	19.59	19.83	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	55	264665	20.78	19.94	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	51	268163	19.02	18.00	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	45	270478	16.64	17.93	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"1999"	"1999"	62	452837	13.69	14.26	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2000"	"2000"	57	464840	12.26	12.85	0.01%
