"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Georgia"	"13"	"Medium Metro"	"3"	"2011"	"2011"	201	1134759	17.71	18.85	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2012"	"2012"	181	1151021	15.73	16.58	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2013"	"2013"	198	1162690	17.03	17.95	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2014"	"2014"	198	1169659	16.93	16.69	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2015"	"2015"	221	1181471	18.71	18.76	0.02%
	"Georgia"	"13"	"Medium Metro"	"3"	"2016"	"2016"	191	1186261	16.10	15.49	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"1999"	"1999"	291	1310689	22.20	27.98	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2000"	"2000"	289	1324692	21.82	27.68	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2001"	"2001"	241	1345025	17.92	22.69	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2002"	"2002"	259	1363723	18.99	24.12	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2003"	"2003"	273	1377948	19.81	24.65	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2004"	"2004"	254	1402179	18.11	22.85	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2005"	"2005"	256	1419366	18.04	21.94	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2006"	"2006"	250	1443416	17.32	20.73	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2007"	"2007"	226	1465890	15.42	18.45	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2008"	"2008"	270	1486074	18.17	21.32	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2009"	"2009"	238	1504602	15.82	18.21	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2010"	"2010"	224	1509850	14.84	16.97	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2011"	"2011"	232	1525007	15.21	16.64	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2012"	"2012"	246	1535679	16.02	17.33	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2013"	"2013"	232	1534313	15.12	15.82	0.02%
	"Georgia"	"13"	"Small Metro"	"4"	"2014"	"2014"	293	1542117	19.00	19.33	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2015"	"2015"	286	1547856	18.48	18.39	0.03%
	"Georgia"	"13"	"Small Metro"	"4"	"2016"	"2016"	250	1556287	16.06	15.71	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	226	874235	25.85	27.51	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	256	882177	29.02	30.85	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	215	892231	24.10	25.73	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	226	900170	25.11	26.84	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	255	907656	28.09	30.09	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	224	917739	24.41	26.45	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	221	929178	23.78	24.88	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	208	945152	22.01	23.33	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	181	963010	18.80	19.84	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	200	974717	20.52	21.35	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	203	978036	20.76	21.43	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	208	981818	21.19	21.79	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	218	986187	22.11	21.87	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	197	986646	19.97	19.83	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	226	983429	22.98	21.95	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	217	984347	22.05	20.73	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	211	986626	21.39	19.84	0.02%
	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	215	991329	21.69	19.89	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"1999"	"1999"	229	713181	32.11	29.96	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2000"	"2000"	259	720760	35.93	33.68	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2001"	"2001"	224	729643	30.70	28.67	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2002"	"2002"	273	736369	37.07	34.87	0.03%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2003"	"2003"	257	745243	34.49	32.84	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2004"	"2004"	267	752472	35.48	33.48	0.03%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2005"	"2005"	250	759314	32.92	30.99	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2006"	"2006"	217	770882	28.15	26.33	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2007"	"2007"	219	778780	28.12	25.87	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2008"	"2008"	227	786235	28.87	25.85	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2009"	"2009"	210	790849	26.55	24.24	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2010"	"2010"	223	792608	28.13	24.77	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2011"	"2011"	200	792091	25.25	21.45	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2012"	"2012"	193	788768	24.47	20.46	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2013"	"2013"	190	788793	24.09	19.78	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2014"	"2014"	188	786897	23.89	19.09	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2015"	"2015"	195	788112	24.74	18.83	0.02%
	"Georgia"	"13"	"NonCore (non-metro)"	"6"	"2016"	"2016"	201	786794	25.55	19.42	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"1999"	"1999"	181	878906	20.59	21.18	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2000"	"2000"	162	876156	18.49	18.37	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2001"	"2001"	154	882755	17.45	16.76	0.01%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2002"	"2002"	170	890473	19.09	17.96	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2003"	"2003"	164	894311	18.34	16.72	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2004"	"2004"	162	907997	17.84	15.93	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2005"	"2005"	176	918181	19.17	16.45	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2006"	"2006"	183	926954	19.74	16.67	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2007"	"2007"	156	925335	16.86	13.72	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2008"	"2008"	188	933680	20.14	16.41	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2009"	"2009"	207	943177	21.95	17.65	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2010"	"2010"	204	953207	21.40	16.72	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2011"	"2011"	234	963607	24.28	17.86	0.02%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2012"	"2012"	322	976372	32.98	23.58	0.03%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2013"	"2013"	375	983429	38.13	27.46	0.04%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2014"	"2014"	361	991788	36.40	26.12	0.03%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2015"	"2015"	462	998714	46.26	32.00	0.04%
	"Hawaii"	"15"	"Medium Metro"	"3"	"2016"	"2016"	433	992605	43.62	29.32	0.04%
	"Hawaii"	"15"	"Small Metro"	"4"	"1999"	"1999"	13	126160	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2000"	"2000"	21	128241	16.38	17.65	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2001"	"2001"	14	132428	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2002"	"2002"	24	134583	17.83	19.28	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2003"	"2003"	25	137596	18.17	20.21	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2004"	"2004"	19	140625	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2005"	"2005"	21	143448	14.64	14.98	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2006"	"2006"	21	145776	14.41	15.44	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2007"	"2007"	12	148117	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2008"	"2008"	22	151424	14.53	14.89	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2009"	"2009"	25	153393	16.30	16.03	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2010"	"2010"	14	154924	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2011"	"2011"	21	156764	13.40	11.85	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2012"	"2012"	Suppressed	158316	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Small Metro"	"4"	"2013"	"2013"	19	160292	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2014"	"2014"	19	163108	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2015"	"2015"	17	164726	Unreliable	Unreliable	0.00%
	"Hawaii"	"15"	"Small Metro"	"4"	"2016"	"2016"	21	165474	12.69	10.05	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	35	205234	17.05	17.18	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	38	207140	18.35	17.82	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	39	210765	18.50	17.48	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	52	214557	24.24	22.16	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	48	219247	21.89	20.20	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	55	224947	24.45	22.30	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	44	231100	19.04	17.06	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	53	237001	22.36	20.09	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	31	242223	12.80	10.79	0.00%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	60	247109	24.28	21.32	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	59	250147	23.59	19.30	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	71	252170	28.16	22.43	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	70	254439	27.51	21.52	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	66	257625	25.62	19.54	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	63	260333	24.20	18.45	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	58	264665	21.91	16.26	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	78	268163	29.09	19.79	0.01%
	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	53	270478	19.59	14.33	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"1999"	"1999"	94	452837	20.76	25.27	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2000"	"2000"	94	464840	20.22	24.64	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2001"	"2001"	67	486078	13.78	16.79	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2002"	"2002"	83	499994	16.60	20.51	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2003"	"2003"	117	512491	22.83	27.43	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2004"	"2004"	63	525975	11.98	14.38	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2005"	"2005"	92	546980	16.82	19.61	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2006"	"2006"	82	570583	14.37	16.44	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2007"	"2007"	81	590330	13.72	16.10	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2008"	"2008"	56	603218	9.28	10.67	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2009"	"2009"	72	611341	11.78	12.78	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2010"	"2010"	66	616561	10.70	11.75	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2011"	"2011"	80	627664	12.75	13.93	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2012"	"2012"	60	637896	9.41	9.74	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2013"	"2013"	69	650288	10.61	10.82	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2014"	"2014"	44	664422	6.62	6.86	0.00%
	"Idaho"	"16"	"Medium Metro"	"3"	"2015"	"2015"	72	676909	10.64	10.79	0.01%
	"Idaho"	"16"	"Medium Metro"	"3"	"2016"	"2016"	72	691423	10.41	10.36	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"1999"	"1999"	71	334038	21.26	23.44	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2000"	"2000"	74	337565	21.92	23.81	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2001"	"2001"	70	342382	20.45	21.87	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2002"	"2002"	60	346720	17.31	18.15	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2003"	"2003"	88	352175	24.99	25.99	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2004"	"2004"	51	360761	14.14	14.69	0.00%
	"Idaho"	"16"	"Small Metro"	"4"	"2005"	"2005"	68	369749	18.39	18.93	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2006"	"2006"	54	378580	14.26	14.51	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2007"	"2007"	55	387349	14.20	13.75	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2008"	"2008"	68	395969	17.17	16.76	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2009"	"2009"	57	402828	14.15	13.90	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2010"	"2010"	67	406649	16.48	15.62	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2011"	"2011"	59	412111	14.32	13.29	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2012"	"2012"	51	414582	12.30	11.20	0.00%
	"Idaho"	"16"	"Small Metro"	"4"	"2013"	"2013"	86	417356	20.61	18.54	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2014"	"2014"	64	421967	15.17	13.02	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2015"	"2015"	55	426959	12.88	11.56	0.01%
	"Idaho"	"16"	"Small Metro"	"4"	"2016"	"2016"	57	435035	13.10	11.44	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	68	354039	19.21	21.95	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	79	356740	22.14	24.91	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	65	358001	18.16	20.14	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	75	360992	20.78	23.30	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	75	365951	20.49	22.44	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	69	371390	18.58	20.47	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	80	376873	21.23	23.24	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	61	382970	15.93	17.30	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	55	389745	14.11	15.28	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	48	396280	12.11	13.26	0.00%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	47	401148	11.72	12.61	0.00%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	50	404663	12.36	13.31	0.00%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	55	406129	13.54	14.00	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	49	405341	12.09	11.88	0.00%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	63	407279	15.47	15.12	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	54	410873	13.14	13.03	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	55	413166	13.31	13.03	0.01%
	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	56	417690	13.41	12.79	0.01%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"1999"	"1999"	56	134760	41.56	36.22	0.01%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2000"	"2000"	41	134808	30.41	25.94	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2001"	"2001"	37	133501	27.72	23.34	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2002"	"2002"	47	132666	35.43	28.78	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2003"	"2003"	54	132763	40.67	32.99	0.01%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2004"	"2004"	36	133676	26.93	21.46	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2005"	"2005"	49	134639	36.39	28.37	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2006"	"2006"	28	136536	20.51	16.00	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2007"	"2007"	37	137681	26.87	20.60	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2008"	"2008"	34	138853	24.49	19.17	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2009"	"2009"	31	139122	22.28	17.68	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2010"	"2010"	25	139709	17.89	13.86	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2011"	"2011"	23	139081	16.54	12.43	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2012"	"2012"	29	137909	21.03	15.52	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2013"	"2013"	41	137213	29.88	20.34	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2014"	"2014"	38	137202	27.70	19.17	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2015"	"2015"	36	137896	26.11	18.81	0.00%
	"Idaho"	"16"	"NonCore (non-metro)"	"6"	"2016"	"2016"	22	138992	15.83	10.54	0.00%
	"Illinois"	"17"	"Large Central Metro"	"1"	"1999"	"1999"	1388	5365344	25.87	28.09	0.13%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2000"	"2000"	1231	5376741	22.89	24.67	0.12%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2001"	"2001"	1152	5360562	21.49	23.02	0.11%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2002"	"2002"	1224	5328775	22.97	24.45	0.12%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2003"	"2003"	1237	5294739	23.36	24.42	0.12%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2004"	"2004"	1100	5252021	20.94	21.66	0.11%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2005"	"2005"	1152	5207615	22.12	22.50	0.11%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2006"	"2006"	1051	5165495	20.35	20.61	0.10%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2007"	"2007"	1099	5154235	21.32	21.23	0.11%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2008"	"2008"	1093	5161831	21.17	20.92	0.11%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2009"	"2009"	992	5181728	19.14	18.83	0.10%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2010"	"2010"	894	5194675	17.21	16.79	0.09%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2011"	"2011"	981	5217080	18.80	18.06	0.09%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2012"	"2012"	927	5231351	17.72	16.80	0.09%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2013"	"2013"	916	5240700	17.48	16.33	0.09%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2014"	"2014"	950	5246456	18.11	16.69	0.09%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2015"	"2015"	873	5238216	16.67	15.04	0.08%
	"Illinois"	"17"	"Large Central Metro"	"1"	"2016"	"2016"	900	5203499	17.30	15.66	0.09%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"1999"	"1999"	694	3518188	19.73	24.82	0.07%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2000"	"2000"	672	3567608	18.84	23.60	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2001"	"2001"	592	3653602	16.20	20.07	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2002"	"2002"	659	3721430	17.71	21.83	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2003"	"2003"	632	3780626	16.72	20.61	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2004"	"2004"	603	3848807	15.67	19.22	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2005"	"2005"	700	3904568	17.93	21.52	0.07%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2006"	"2006"	640	3966269	16.14	19.07	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2007"	"2007"	593	4013891	14.77	17.12	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2008"	"2008"	612	4051499	15.11	17.05	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2009"	"2009"	568	4076715	13.93	15.38	0.05%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2010"	"2010"	505	4095598	12.33	13.56	0.05%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2011"	"2011"	559	4115066	13.58	14.56	0.05%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2012"	"2012"	549	4117137	13.33	13.74	0.05%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2013"	"2013"	644	4120973	15.63	15.85	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2014"	"2014"	647	4130256	15.66	15.32	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2015"	"2015"	575	4133539	13.91	13.37	0.06%
	"Illinois"	"17"	"Large Fringe Metro"	"2"	"2016"	"2016"	497	4130289	12.03	11.44	0.05%
	"Illinois"	"17"	"Medium Metro"	"3"	"1999"	"1999"	219	903090	24.25	21.09	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2000"	"2000"	200	904454	22.11	19.28	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2001"	"2001"	212	905187	23.42	20.11	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2002"	"2002"	185	907713	20.38	17.24	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2003"	"2003"	236	910655	25.92	21.96	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2004"	"2004"	232	914787	25.36	21.25	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2005"	"2005"	234	920008	25.43	21.04	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2006"	"2006"	205	927054	22.11	18.28	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2007"	"2007"	188	936726	20.07	16.29	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2008"	"2008"	235	940562	24.99	20.25	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2009"	"2009"	168	943665	17.80	14.54	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2010"	"2010"	184	943083	19.51	15.64	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2011"	"2011"	203	942163	21.55	16.79	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2012"	"2012"	211	940287	22.44	17.20	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2013"	"2013"	254	940033	27.02	20.86	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2014"	"2014"	216	934094	23.12	17.33	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2015"	"2015"	237	930161	25.48	18.75	0.02%
	"Illinois"	"17"	"Medium Metro"	"3"	"2016"	"2016"	197	925416	21.29	15.28	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"1999"	"1999"	249	1010762	24.63	23.67	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2000"	"2000"	213	1011899	21.05	20.09	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2001"	"2001"	194	1016992	19.08	18.17	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2002"	"2002"	222	1021841	21.73	20.72	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2003"	"2003"	207	1027273	20.15	18.89	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2004"	"2004"	214	1032415	20.73	19.24	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2005"	"2005"	227	1037926	21.87	20.29	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2006"	"2006"	230	1046808	21.97	20.16	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2007"	"2007"	204	1054013	19.35	17.53	0.02%
	"Illinois"	"17"	"Small Metro"	"4"	"2008"	"2008"	208	1058729	19.65	17.59	0.02%
