"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Kentucky"	"21"	"2008"	"2008"	41329	4289878	963.41	926.74	0.09%
	"Kentucky"	"21"	"2009"	"2009"	41380	4317074	958.52	912.51	0.09%
	"Kentucky"	"21"	"2010"	"2010"	41983	4339367	967.49	915.01	0.09%
	"Kentucky"	"21"	"2011"	"2011"	42626	4369356	975.57	910.32	0.09%
	"Kentucky"	"21"	"2012"	"2012"	43664	4380415	996.80	916.27	0.10%
	"Kentucky"	"21"	"2013"	"2013"	43759	4395295	995.59	899.89	0.10%
	"Kentucky"	"21"	"2014"	"2014"	44838	4413457	1015.94	906.28	0.10%
	"Kentucky"	"21"	"2015"	"2015"	46564	4425092	1052.27	924.71	0.10%
	"Kentucky"	"21"	"2016"	"2016"	47827	4436974	1077.92	938.38	0.11%
"Total"	"Kentucky"	"21"			752655	76506661	983.78	940.08	1.68%
	"Louisiana"	"22"	"1999"	"1999"	41238	4460811	924.45	1021.57	0.09%
	"Louisiana"	"22"	"2000"	"2000"	41138	4468976	920.52	1006.31	0.09%
	"Louisiana"	"22"	"2001"	"2001"	41757	4477875	932.52	1013.09	0.09%
	"Louisiana"	"22"	"2002"	"2002"	41984	4497267	933.54	1008.49	0.09%
	"Louisiana"	"22"	"2003"	"2003"	42719	4521042	944.89	1013.75	0.10%
	"Louisiana"	"22"	"2004"	"2004"	42215	4552238	927.35	989.41	0.09%
	"Louisiana"	"22"	"2005"	"2005"	44355	4576628	969.16	1023.74	0.10%
	"Louisiana"	"22"	"2006"	"2006"	40045	4302665	930.70	960.51	0.09%
	"Louisiana"	"22"	"2007"	"2007"	39966	4375581	913.39	937.50	0.09%
	"Louisiana"	"22"	"2008"	"2008"	41220	4435586	929.30	946.00	0.09%
	"Louisiana"	"22"	"2009"	"2009"	40282	4491648	896.82	907.78	0.09%
	"Louisiana"	"22"	"2010"	"2010"	40667	4533372	897.06	903.75	0.09%
	"Louisiana"	"22"	"2011"	"2011"	40890	4574836	893.80	886.62	0.09%
	"Louisiana"	"22"	"2012"	"2012"	42320	4601893	919.62	898.59	0.09%
	"Louisiana"	"22"	"2013"	"2013"	43270	4625470	935.47	897.74	0.10%
	"Louisiana"	"22"	"2014"	"2014"	43869	4649676	943.49	894.20	0.10%
	"Louisiana"	"22"	"2015"	"2015"	43716	4670724	935.96	874.20	0.10%
	"Louisiana"	"22"	"2016"	"2016"	44306	4681666	946.37	870.51	0.10%
"Total"	"Louisiana"	"22"			755957	81497954	927.58	943.94	1.68%
	"Maine"	"23"	"1999"	"1999"	12261	1266808	967.87	865.95	0.03%
	"Maine"	"23"	"2000"	"2000"	12354	1274923	969.00	859.41	0.03%
	"Maine"	"23"	"2001"	"2001"	12421	1285692	966.09	848.69	0.03%
	"Maine"	"23"	"2002"	"2002"	12694	1295960	979.51	853.72	0.03%
	"Maine"	"23"	"2003"	"2003"	12540	1306513	959.81	829.85	0.03%
	"Maine"	"23"	"2004"	"2004"	12443	1313688	947.18	812.97	0.03%
	"Maine"	"23"	"2005"	"2005"	12868	1318787	975.75	828.19	0.03%
	"Maine"	"23"	"2006"	"2006"	12294	1323619	928.82	775.07	0.03%
	"Maine"	"23"	"2007"	"2007"	12493	1327040	941.42	771.61	0.03%
	"Maine"	"23"	"2008"	"2008"	12541	1330509	942.57	759.40	0.03%
	"Maine"	"23"	"2009"	"2009"	12594	1329590	947.21	752.56	0.03%
	"Maine"	"23"	"2010"	"2010"	12750	1328361	959.83	749.65	0.03%
	"Maine"	"23"	"2011"	"2011"	13001	1328188	978.85	752.79	0.03%
	"Maine"	"23"	"2012"	"2012"	12870	1329192	968.26	730.38	0.03%
	"Maine"	"23"	"2013"	"2013"	13547	1328302	1019.87	754.17	0.03%
	"Maine"	"23"	"2014"	"2014"	13510	1330089	1015.72	738.97	0.03%
	"Maine"	"23"	"2015"	"2015"	14479	1329328	1089.20	783.49	0.03%
	"Maine"	"23"	"2016"	"2016"	14182	1331479	1065.13	759.05	0.03%
"Total"	"Maine"	"23"			231842	23678068	979.14	785.67	0.52%
	"Maryland"	"24"	"1999"	"1999"	43089	5254509	820.04	907.02	0.10%
	"Maryland"	"24"	"2000"	"2000"	43753	5296486	826.08	908.91	0.10%
	"Maryland"	"24"	"2001"	"2001"	43839	5374691	815.66	888.02	0.10%
	"Maryland"	"24"	"2002"	"2002"	43970	5440389	808.21	872.27	0.10%
	"Maryland"	"24"	"2003"	"2003"	44499	5496269	809.62	864.45	0.10%
	"Maryland"	"24"	"2004"	"2004"	43232	5546935	779.39	823.67	0.10%
	"Maryland"	"24"	"2005"	"2005"	43892	5592379	784.85	818.11	0.10%
	"Maryland"	"24"	"2006"	"2006"	43582	5627367	774.47	795.94	0.10%
	"Maryland"	"24"	"2007"	"2007"	43757	5653408	773.99	784.02	0.10%
	"Maryland"	"24"	"2008"	"2008"	43892	5684965	772.07	769.56	0.10%
	"Maryland"	"24"	"2009"	"2009"	43843	5730388	765.10	750.21	0.10%
	"Maryland"	"24"	"2010"	"2010"	43325	5773552	750.40	728.57	0.10%
	"Maryland"	"24"	"2011"	"2011"	43745	5828289	750.56	715.80	0.10%
	"Maryland"	"24"	"2012"	"2012"	44477	5884563	755.83	709.14	0.10%
	"Maryland"	"24"	"2013"	"2013"	45689	5928814	770.63	710.38	0.10%
	"Maryland"	"24"	"2014"	"2014"	45867	5976407	767.47	699.54	0.10%
	"Maryland"	"24"	"2015"	"2015"	47247	6006401	786.61	705.75	0.11%
	"Maryland"	"24"	"2016"	"2016"	48824	6016447	811.51	717.60	0.11%
"Total"	"Maryland"	"24"			800522	102112259	783.96	780.07	1.78%
	"Massachusetts"	"25"	"1999"	"1999"	55840	6317345	883.92	814.09	0.12%
	"Massachusetts"	"25"	"2000"	"2000"	56681	6349097	892.74	817.89	0.13%
	"Massachusetts"	"25"	"2001"	"2001"	56754	6397634	887.11	811.41	0.13%
	"Massachusetts"	"25"	"2002"	"2002"	56928	6417206	887.12	806.05	0.13%
	"Massachusetts"	"25"	"2003"	"2003"	56291	6422565	876.46	788.75	0.13%
	"Massachusetts"	"25"	"2004"	"2004"	54511	6412281	850.10	758.30	0.12%
	"Massachusetts"	"25"	"2005"	"2005"	53874	6403290	841.35	741.58	0.12%
	"Massachusetts"	"25"	"2006"	"2006"	53450	6410084	833.84	726.84	0.12%
	"Massachusetts"	"25"	"2007"	"2007"	52917	6431559	822.77	709.84	0.12%
	"Massachusetts"	"25"	"2008"	"2008"	53518	6468967	827.30	706.12	0.12%
	"Massachusetts"	"25"	"2009"	"2009"	52308	6517613	802.56	681.44	0.12%
	"Massachusetts"	"25"	"2010"	"2010"	52583	6547629	803.08	674.95	0.12%
	"Massachusetts"	"25"	"2011"	"2011"	53710	6587536	815.33	676.27	0.12%
	"Massachusetts"	"25"	"2012"	"2012"	53177	6646144	800.12	657.93	0.12%
	"Massachusetts"	"25"	"2013"	"2013"	54567	6692824	815.31	663.53	0.12%
	"Massachusetts"	"25"	"2014"	"2014"	55200	6745408	818.33	663.02	0.12%
	"Massachusetts"	"25"	"2015"	"2015"	57806	6794422	850.79	684.79	0.13%
	"Massachusetts"	"25"	"2016"	"2016"	56961	6811779	836.21	669.03	0.13%
"Total"	"Massachusetts"	"25"			987076	117373383	840.97	721.63	2.20%
	"Michigan"	"26"	"1999"	"1999"	87232	9897116	881.39	916.39	0.19%
	"Michigan"	"26"	"2000"	"2000"	86953	9938444	874.92	904.20	0.19%
	"Michigan"	"26"	"2001"	"2001"	86424	9991120	865.01	884.04	0.19%
	"Michigan"	"26"	"2002"	"2002"	87795	10015710	876.57	885.70	0.20%
	"Michigan"	"26"	"2003"	"2003"	86728	10041152	863.73	860.55	0.19%
	"Michigan"	"26"	"2004"	"2004"	85169	10055315	847.00	834.10	0.19%
	"Michigan"	"26"	"2005"	"2005"	86867	10051137	864.25	838.57	0.19%
	"Michigan"	"26"	"2006"	"2006"	86042	10036081	857.33	816.04	0.19%
	"Michigan"	"26"	"2007"	"2007"	86721	10001284	867.10	808.06	0.19%
	"Michigan"	"26"	"2008"	"2008"	88445	9946889	889.17	811.99	0.20%
	"Michigan"	"26"	"2009"	"2009"	86455	9901591	873.14	783.10	0.19%
	"Michigan"	"26"	"2010"	"2010"	88021	9883640	890.57	786.22	0.20%
	"Michigan"	"26"	"2011"	"2011"	89508	9876187	906.30	784.23	0.20%
	"Michigan"	"26"	"2012"	"2012"	89901	9883360	909.62	774.16	0.20%
	"Michigan"	"26"	"2013"	"2013"	92408	9895622	933.83	782.32	0.21%
	"Michigan"	"26"	"2014"	"2014"	93914	9909877	947.68	783.73	0.21%
	"Michigan"	"26"	"2015"	"2015"	95140	9922576	958.82	784.35	0.21%
	"Michigan"	"26"	"2016"	"2016"	96231	9928300	969.26	785.44	0.21%
"Total"	"Michigan"	"26"			1599954	179175401	892.95	820.20	3.56%
	"Minnesota"	"27"	"1999"	"1999"	38537	4873481	790.75	784.49	0.09%
	"Minnesota"	"27"	"2000"	"2000"	37690	4919479	766.14	760.72	0.08%
	"Minnesota"	"27"	"2001"	"2001"	37735	4982796	757.31	748.23	0.08%
	"Minnesota"	"27"	"2002"	"2002"	38510	5018935	767.29	751.32	0.09%
	"Minnesota"	"27"	"2003"	"2003"	37620	5053572	744.42	720.90	0.08%
	"Minnesota"	"27"	"2004"	"2004"	37034	5087713	727.91	699.67	0.08%
	"Minnesota"	"27"	"2005"	"2005"	37535	5119598	733.16	698.63	0.08%
	"Minnesota"	"27"	"2006"	"2006"	37028	5163555	717.10	675.57	0.08%
	"Minnesota"	"27"	"2007"	"2007"	37138	5207203	713.20	663.09	0.08%
	"Minnesota"	"27"	"2008"	"2008"	38499	5247018	733.73	674.02	0.09%
	"Minnesota"	"27"	"2009"	"2009"	37851	5281203	716.71	652.10	0.08%
	"Minnesota"	"27"	"2010"	"2010"	38972	5303925	734.78	661.46	0.09%
	"Minnesota"	"27"	"2011"	"2011"	39820	5344861	745.01	659.19	0.09%
	"Minnesota"	"27"	"2012"	"2012"	40016	5379139	743.91	649.45	0.09%
	"Minnesota"	"27"	"2013"	"2013"	40987	5420380	756.16	650.98	0.09%
	"Minnesota"	"27"	"2014"	"2014"	41445	5457173	759.46	646.98	0.09%
	"Minnesota"	"27"	"2015"	"2015"	42800	5489594	779.66	653.80	0.10%
	"Minnesota"	"27"	"2016"	"2016"	43078	5519952	780.41	648.08	0.10%
"Total"	"Minnesota"	"27"			702295	93869577	748.16	685.18	1.56%
	"Mississippi"	"28"	"1999"	"1999"	28185	2828408	996.50	1043.40	0.06%
	"Mississippi"	"28"	"2000"	"2000"	28654	2844658	1007.29	1051.90	0.06%
	"Mississippi"	"28"	"2001"	"2001"	28259	2852994	990.50	1034.30	0.06%
	"Mississippi"	"28"	"2002"	"2002"	28853	2858681	1009.31	1051.59	0.06%
	"Mississippi"	"28"	"2003"	"2003"	28489	2868312	993.23	1031.59	0.06%
	"Mississippi"	"28"	"2004"	"2004"	27871	2889010	964.72	996.61	0.06%
	"Mississippi"	"28"	"2005"	"2005"	29196	2905943	1004.70	1028.70	0.07%
	"Mississippi"	"28"	"2006"	"2006"	28564	2904978	983.28	999.08	0.06%
	"Mississippi"	"28"	"2007"	"2007"	28255	2928350	964.88	973.27	0.06%
	"Mississippi"	"28"	"2008"	"2008"	28984	2947806	983.24	982.76	0.06%
	"Mississippi"	"28"	"2009"	"2009"	28275	2958774	955.63	950.46	0.06%
	"Mississippi"	"28"	"2010"	"2010"	28965	2967297	976.14	962.00	0.06%
	"Mississippi"	"28"	"2011"	"2011"	29278	2978512	982.97	956.15	0.07%
	"Mississippi"	"28"	"2012"	"2012"	29544	2984926	989.77	942.86	0.07%
	"Mississippi"	"28"	"2013"	"2013"	30703	2991207	1026.44	959.61	0.07%
	"Mississippi"	"28"	"2014"	"2014"	30557	2994079	1020.58	937.58	0.07%
	"Mississippi"	"28"	"2015"	"2015"	31783	2992333	1062.15	963.73	0.07%
	"Mississippi"	"28"	"2016"	"2016"	31741	2988726	1062.02	948.89	0.07%
"Total"	"Mississippi"	"28"			526156	52684994	998.68	987.35	1.17%
	"Missouri"	"29"	"1999"	"1999"	55931	5561948	1005.60	944.97	0.12%
	"Missouri"	"29"	"2000"	"2000"	54865	5595211	980.57	920.83	0.12%
	"Missouri"	"29"	"2001"	"2001"	54982	5641142	974.66	913.36	0.12%
	"Missouri"	"29"	"2002"	"2002"	55940	5674825	985.76	922.27	0.12%
	"Missouri"	"29"	"2003"	"2003"	55582	5709403	973.52	906.95	0.12%
	"Missouri"	"29"	"2004"	"2004"	53950	5747741	938.63	872.74	0.12%
	"Missouri"	"29"	"2005"	"2005"	54656	5790300	943.92	873.31	0.12%
	"Missouri"	"29"	"2006"	"2006"	54681	5842704	935.89	858.97	0.12%
	"Missouri"	"29"	"2007"	"2007"	54166	5887612	920.00	837.67	0.12%
	"Missouri"	"29"	"2008"	"2008"	56578	5923916	955.08	861.26	0.13%
	"Missouri"	"29"	"2009"	"2009"	54263	5961088	910.29	815.31	0.12%
	"Missouri"	"29"	"2010"	"2010"	55281	5988927	923.05	819.51	0.12%
	"Missouri"	"29"	"2011"	"2011"	55848	6010688	929.14	811.98	0.12%
	"Missouri"	"29"	"2012"	"2012"	56094	6021988	931.49	803.03	0.12%
	"Missouri"	"29"	"2013"	"2013"	57444	6044171	950.40	807.73	0.13%
	"Missouri"	"29"	"2014"	"2014"	58320	6063589	961.81	807.01	0.13%
	"Missouri"	"29"	"2015"	"2015"	59871	6083672	984.13	816.94	0.13%
	"Missouri"	"29"	"2016"	"2016"	59873	6093000	982.65	808.23	0.13%
"Total"	"Missouri"	"29"			1008325	105641925	954.47	852.51	2.24%
	"Montana"	"30"	"1999"	"1999"	8128	897507	905.62	857.56	0.02%
	"Montana"	"30"	"2000"	"2000"	8096	902195	897.37	843.30	0.02%
	"Montana"	"30"	"2001"	"2001"	8265	906961	911.29	844.07	0.02%
	"Montana"	"30"	"2002"	"2002"	8506	911667	933.02	854.42	0.02%
	"Montana"	"30"	"2003"	"2003"	8467	919630	920.70	837.56	0.02%
	"Montana"	"30"	"2004"	"2004"	8094	930009	870.31	782.98	0.02%
	"Montana"	"30"	"2005"	"2005"	8528	940102	907.14	807.06	0.02%
	"Montana"	"30"	"2006"	"2006"	8472	952692	889.27	782.20	0.02%
	"Montana"	"30"	"2007"	"2007"	8624	964706	893.95	775.43	0.02%
	"Montana"	"30"	"2008"	"2008"	8913	976415	912.83	788.65	0.02%
	"Montana"	"30"	"2009"	"2009"	8730	983982	887.21	757.96	0.02%
	"Montana"	"30"	"2010"	"2010"	8827	989415	892.14	754.66	0.02%
	"Montana"	"30"	"2011"	"2011"	9115	998199	913.14	760.55	0.02%
	"Montana"	"30"	"2012"	"2012"	8976	1005141	893.01	732.41	0.02%
	"Montana"	"30"	"2013"	"2013"	9511	1015165	936.89	761.35	0.02%
	"Montana"	"30"	"2014"	"2014"	9381	1023579	916.49	732.09	0.02%
	"Montana"	"30"	"2015"	"2015"	9942	1032949	962.49	762.72	0.02%
	"Montana"	"30"	"2016"	"2016"	9905	1042520	950.10	743.20	0.02%
"Total"	"Montana"	"30"			158480	17392834	911.18	782.51	0.35%
	"Nebraska"	"31"	"1999"	"1999"	15579	1704764	913.85	830.07	0.03%
	"Nebraska"	"31"	"2000"	"2000"	14992	1711263	876.08	794.61	0.03%
	"Nebraska"	"31"	"2001"	"2001"	15174	1719836	882.29	796.63	0.03%
	"Nebraska"	"31"	"2002"	"2002"	15738	1728292	910.61	820.23	0.04%
	"Nebraska"	"31"	"2003"	"2003"	15465	1738643	889.49	798.25	0.03%
	"Nebraska"	"31"	"2004"	"2004"	14657	1749370	837.84	751.89	0.03%
	"Nebraska"	"31"	"2005"	"2005"	14963	1761497	849.45	757.83	0.03%
	"Nebraska"	"31"	"2006"	"2006"	14899	1772693	840.47	743.71	0.03%
	"Nebraska"	"31"	"2007"	"2007"	15263	1783440	855.82	750.40	0.03%
	"Nebraska"	"31"	"2008"	"2008"	15461	1796378	860.68	751.34	0.03%
	"Nebraska"	"31"	"2009"	"2009"	14810	1812683	817.02	710.93	0.03%
	"Nebraska"	"31"	"2010"	"2010"	15171	1826341	830.68	717.80	0.03%
	"Nebraska"	"31"	"2011"	"2011"	15476	1842641	839.88	719.78	0.03%
	"Nebraska"	"31"	"2012"	"2012"	15659	1855525	843.91	719.02	0.03%
	"Nebraska"	"31"	"2013"	"2013"	15754	1868516	843.13	714.71	0.04%
	"Nebraska"	"31"	"2014"	"2014"	15978	1881503	849.21	718.22	0.04%
	"Nebraska"	"31"	"2015"	"2015"	16740	1896190	882.82	739.22	0.04%
	"Nebraska"	"31"	"2016"	"2016"	16217	1907116	850.34	707.01	0.04%
"Total"	"Nebraska"	"31"			277996	32356691	859.16	750.19	0.62%
	"Nevada"	"32"	"1999"	"1999"	15082	1934718	779.55	935.91	0.03%
	"Nevada"	"32"	"2000"	"2000"	15261	1998257	763.72	918.70	0.03%
	"Nevada"	"32"	"2001"	"2001"	16285	2098399	776.07	923.53	0.04%
	"Nevada"	"32"	"2002"	"2002"	16927	2173791	778.69	922.35	0.04%
	"Nevada"	"32"	"2003"	"2003"	17858	2248850	794.09	927.31	0.04%
	"Nevada"	"32"	"2004"	"2004"	17929	2346222	764.16	887.58	0.04%
	"Nevada"	"32"	"2005"	"2005"	19029	2432143	782.40	904.76	0.04%
	"Nevada"	"32"	"2006"	"2006"	18872	2522658	748.10	864.69	0.04%
	"Nevada"	"32"	"2007"	"2007"	18687	2601072	718.43	821.99	0.04%
	"Nevada"	"32"	"2008"	"2008"	19335	2653630	728.62	828.73	0.04%
	"Nevada"	"32"	"2009"	"2009"	19224	2684665	716.07	794.56	0.04%
	"Nevada"	"32"	"2010"	"2010"	19623	2700551	726.63	795.43	0.04%
	"Nevada"	"32"	"2011"	"2011"	20343	2723322	746.99	789.72	0.05%
	"Nevada"	"32"	"2012"	"2012"	20785	2758931	753.37	774.56	0.05%
	"Nevada"	"32"	"2013"	"2013"	21468	2790136	769.42	769.83	0.05%
	"Nevada"	"32"	"2014"	"2014"	21793	2839099	767.60	749.21	0.05%
	"Nevada"	"32"	"2015"	"2015"	22879	2890845	791.43	757.23	0.05%
	"Nevada"	"32"	"2016"	"2016"	23902	2940058	812.98	762.63	0.05%
"Total"	"Nevada"	"32"			345282	45337347	761.58	827.50	0.77%
	"New Hampshire"	"33"	"1999"	"1999"	9537	1222014	780.43	815.53	0.02%
	"New Hampshire"	"33"	"2000"	"2000"	9697	1235786	784.68	815.53	0.02%
	"New Hampshire"	"33"	"2001"	"2001"	9815	1255517	781.75	809.30	0.02%
	"New Hampshire"	"33"	"2002"	"2002"	9853	1269089	776.38	796.00	0.02%
	"New Hampshire"	"33"	"2003"	"2003"	9708	1279840	758.53	767.26	0.02%
	"New Hampshire"	"33"	"2004"	"2004"	10111	1290121	783.72	778.92	0.02%
	"New Hampshire"	"33"	"2005"	"2005"	10194	1298492	785.06	766.70	0.02%
	"New Hampshire"	"33"	"2006"	"2006"	10060	1308389	768.88	733.69	0.02%
	"New Hampshire"	"33"	"2007"	"2007"	10303	1312540	784.97	733.18	0.02%
	"New Hampshire"	"33"	"2008"	"2008"	10268	1315906	780.30	715.29	0.02%
	"New Hampshire"	"33"	"2009"	"2009"	10100	1316102	767.42	691.62	0.02%
	"New Hampshire"	"33"	"2010"	"2010"	10201	1316470	774.88	690.36	0.02%
	"New Hampshire"	"33"	"2011"	"2011"	10823	1318194	821.05	710.39	0.02%
	"New Hampshire"	"33"	"2012"	"2012"	10730	1320718	812.44	687.55	0.02%
	"New Hampshire"	"33"	"2013"	"2013"	10897	1323459	823.37	679.13	0.02%
	"New Hampshire"	"33"	"2014"	"2014"	11516	1326813	867.94	706.23	0.03%
	"New Hampshire"	"33"	"2015"	"2015"	11984	1330608	900.64	720.57	0.03%
	"New Hampshire"	"33"	"2016"	"2016"	12203	1334795	914.22	721.52	0.03%
"Total"	"New Hampshire"	"33"			188000	23374853	804.28	734.92	0.42%
	"New Jersey"	"34"	"1999"	"1999"	73981	8359592	884.98	853.66	0.16%
	"New Jersey"	"34"	"2000"	"2000"	74800	8414350	888.96	852.64	0.17%
	"New Jersey"	"34"	"2001"	"2001"	74710	8492671	879.70	840.25	0.17%
	"New Jersey"	"34"	"2002"	"2002"	74009	8552643	865.33	821.67	0.16%
	"New Jersey"	"34"	"2003"	"2003"	73689	8601402	856.71	807.81	0.16%
	"New Jersey"	"34"	"2004"	"2004"	71371	8634561	826.57	775.80	0.16%
	"New Jersey"	"34"	"2005"	"2005"	71963	8651974	831.75	772.45	0.16%
	"New Jersey"	"34"	"2006"	"2006"	70356	8661679	812.27	744.90	0.16%
	"New Jersey"	"34"	"2007"	"2007"	69662	8677885	802.75	726.85	0.16%
	"New Jersey"	"34"	"2008"	"2008"	70026	8711090	803.87	718.32	0.16%
	"New Jersey"	"34"	"2009"	"2009"	68277	8755602	779.81	689.27	0.15%
	"New Jersey"	"34"	"2010"	"2010"	69495	8791894	790.44	691.12	0.15%
	"New Jersey"	"34"	"2011"	"2011"	70558	8821155	799.87	690.65	0.16%
	"New Jersey"	"34"	"2012"	"2012"	70534	8864590	795.68	677.64	0.16%
	"New Jersey"	"34"	"2013"	"2013"	71403	8899339	802.34	676.45	0.16%
	"New Jersey"	"34"	"2014"	"2014"	71316	8938175	797.88	665.67	0.16%
	"New Jersey"	"34"	"2015"	"2015"	72271	8958013	806.77	665.96	0.16%
	"New Jersey"	"34"	"2016"	"2016"	73155	8944469	817.88	668.50	0.16%
"Total"	"New Jersey"	"34"			1291576	156731084	824.07	737.32	2.88%
	"New Mexico"	"35"	"1999"	"1999"	13676	1808082	756.38	842.24	0.03%
	"New Mexico"	"35"	"2000"	"2000"	13425	1819046	738.02	808.56	0.03%
	"New Mexico"	"35"	"2001"	"2001"	14129	1831690	771.36	829.54	0.03%
	"New Mexico"	"35"	"2002"	"2002"	14344	1855309	773.13	823.81	0.03%
	"New Mexico"	"35"	"2003"	"2003"	14805	1877574	788.52	832.10	0.03%
	"New Mexico"	"35"	"2004"	"2004"	14298	1903808	751.02	786.72	0.03%
	"New Mexico"	"35"	"2005"	"2005"	14983	1932274	775.41	800.15	0.03%
	"New Mexico"	"35"	"2006"	"2006"	15296	1962137	779.56	793.07	0.03%
	"New Mexico"	"35"	"2007"	"2007"	15482	1990070	777.96	778.56	0.03%
	"New Mexico"	"35"	"2008"	"2008"	16005	2010662	796.01	788.58	0.04%
	"New Mexico"	"35"	"2009"	"2009"	15643	2036802	768.02	749.77	0.03%
	"New Mexico"	"35"	"2010"	"2010"	15931	2059179	773.66	748.97	0.04%
	"New Mexico"	"35"	"2011"	"2011"	16452	2082224	790.12	748.90	0.04%
	"New Mexico"	"35"	"2012"	"2012"	16710	2085538	801.23	744.61	0.04%
	"New Mexico"	"35"	"2013"	"2013"	16805	2085287	805.88	731.78	0.04%
	"New Mexico"	"35"	"2014"	"2014"	17579	2085572	842.89	749.62	0.04%
	"New Mexico"	"35"	"2015"	"2015"	17685	2085109	848.16	741.51	0.04%
	"New Mexico"	"35"	"2016"	"2016"	18365	2081015	882.50	753.41	0.04%
"Total"	"New Mexico"	"35"			281613	35591378	791.24	775.19	0.63%
	"New York"	"36"	"1999"	"1999"	159927	18882725	846.95	833.39	0.36%
	"New York"	"36"	"2000"	"2000"	158203	18976457	833.68	813.61	0.35%
	"New York"	"36"	"2001"	"2001"	159240	19082838	834.47	806.56	0.35%
	"New York"	"36"	"2002"	"2002"	158118	19137800	826.21	791.41	0.35%
	"New York"	"36"	"2003"	"2003"	155877	19175939	812.88	771.08	0.35%
	"New York"	"36"	"2004"	"2004"	152681	19171567	796.39	748.43	0.34%
	"New York"	"36"	"2005"	"2005"	152427	19132610	796.69	738.02	0.34%
	"New York"	"36"	"2006"	"2006"	148806	19104631	778.90	713.74	0.33%
	"New York"	"36"	"2007"	"2007"	147680	19132335	771.89	698.91	0.33%
	"New York"	"36"	"2008"	"2008"	148698	19212436	773.97	693.71	0.33%
	"New York"	"36"	"2009"	"2009"	146475	19307066	758.66	674.58	0.33%
	"New York"	"36"	"2010"	"2010"	146432	19378102	755.66	665.55	0.33%
	"New York"	"36"	"2011"	"2011"	149174	19465197	766.36	665.41	0.33%
	"New York"	"36"	"2012"	"2012"	148991	19570261	761.31	652.07	0.33%
	"New York"	"36"	"2013"	"2013"	150919	19651127	767.99	649.25	0.34%
	"New York"	"36"	"2014"	"2014"	149944	19746227	759.36	636.46	0.33%
	"New York"	"36"	"2015"	"2015"	153628	19795791	776.06	644.02	0.34%
	"New York"	"36"	"2016"	"2016"	154358	19745289	781.75	640.66	0.34%
"Total"	"New York"	"36"			2741578	347668398	788.56	709.66	6.10%
	"North Carolina"	"37"	"1999"	"1999"	69600	7949361	875.54	933.04	0.15%
	"North Carolina"	"37"	"2000"	"2000"	71935	8049313	893.68	952.75	0.16%
	"North Carolina"	"37"	"2001"	"2001"	70934	8210122	863.98	917.06	0.16%
	"North Carolina"	"37"	"2002"	"2002"	72027	8326201	865.06	912.55	0.16%
	"North Carolina"	"37"	"2003"	"2003"	73459	8422501	872.18	909.00	0.16%
	"North Carolina"	"37"	"2004"	"2004"	72384	8553152	846.28	876.09	0.16%
	"North Carolina"	"37"	"2005"	"2005"	74638	8705407	857.38	881.33	0.17%
	"North Carolina"	"37"	"2006"	"2006"	74716	8917270	837.88	849.33	0.17%
	"North Carolina"	"37"	"2007"	"2007"	76046	9118037	834.02	838.49	0.17%
	"North Carolina"	"37"	"2008"	"2008"	77283	9309449	830.16	828.11	0.17%
	"North Carolina"	"37"	"2009"	"2009"	77117	9449566	816.09	804.30	0.17%
	"North Carolina"	"37"	"2010"	"2010"	78773	9535483	826.10	804.86	0.18%
	"North Carolina"	"37"	"2011"	"2011"	79882	9656401	827.24	790.90	0.18%
	"North Carolina"	"37"	"2012"	"2012"	81925	9752073	840.08	786.43	0.18%
	"North Carolina"	"37"	"2013"	"2013"	83329	9848060	846.15	777.63	0.19%
	"North Carolina"	"37"	"2014"	"2014"	85367	9943964	858.48	775.90	0.19%
	"North Carolina"	"37"	"2015"	"2015"	89133	10042802	887.53	789.91	0.20%
	"North Carolina"	"37"	"2016"	"2016"	90465	10146788	891.56	782.44	0.20%
"Total"	"North Carolina"	"37"			1399013	163935950	853.39	837.40	3.11%
	"North Dakota"	"38"	"1999"	"1999"	6103	644259	947.29	796.78	0.01%
	"North Dakota"	"38"	"2000"	"2000"	5856	642200	911.87	761.78	0.01%
	"North Dakota"	"38"	"2001"	"2001"	6048	639062	946.39	780.16	0.01%
	"North Dakota"	"38"	"2002"	"2002"	5892	638168	923.27	755.50	0.01%
	"North Dakota"	"38"	"2003"	"2003"	6090	638817	953.32	776.06	0.01%
	"North Dakota"	"38"	"2004"	"2004"	5601	644705	868.77	702.25	0.01%
	"North Dakota"	"38"	"2005"	"2005"	5744	646089	889.04	716.34	0.01%
	"North Dakota"	"38"	"2006"	"2006"	5868	649422	903.57	724.43	0.01%
	"North Dakota"	"38"	"2007"	"2007"	5561	652822	851.84	680.38	0.01%
	"North Dakota"	"38"	"2008"	"2008"	5871	657569	892.83	713.27	0.01%
	"North Dakota"	"38"	"2009"	"2009"	5914	664968	889.37	712.69	0.01%
	"North Dakota"	"38"	"2010"	"2010"	5944	672591	883.75	704.28	0.01%
	"North Dakota"	"38"	"2011"	"2011"	5965	683932	872.16	697.36	0.01%
	"North Dakota"	"38"	"2012"	"2012"	6038	699628	863.03	701.20	0.01%
	"North Dakota"	"38"	"2013"	"2013"	6233	723393	861.63	709.69	0.01%
	"North Dakota"	"38"	"2014"	"2014"	6184	739482	836.26	692.70	0.01%
