"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Kentucky"	"21"	"2011"	"2011"	2064	4369356	47.24	44.81	0.08%
	"Kentucky"	"21"	"2012"	"2012"	2073	4380415	47.32	44.27	0.08%
	"Kentucky"	"21"	"2013"	"2013"	1990	4395295	45.28	41.69	0.08%
	"Kentucky"	"21"	"2014"	"2014"	2050	4413457	46.45	41.80	0.08%
	"Kentucky"	"21"	"2015"	"2015"	2050	4425092	46.33	40.79	0.08%
	"Kentucky"	"21"	"2016"	"2016"	2057	4436974	46.36	40.43	0.08%
"Total"	"Kentucky"	"21"			40186	76506661	52.53	51.08	1.56%
	"Louisiana"	"22"	"1999"	"1999"	2684	4460811	60.17	68.25	0.10%
	"Louisiana"	"22"	"2000"	"2000"	2533	4468976	56.68	63.49	0.10%
	"Louisiana"	"22"	"2001"	"2001"	2638	4477875	58.91	65.42	0.10%
	"Louisiana"	"22"	"2002"	"2002"	2595	4497267	57.70	63.82	0.10%
	"Louisiana"	"22"	"2003"	"2003"	2526	4521042	55.87	61.40	0.10%
	"Louisiana"	"22"	"2004"	"2004"	2489	4552238	54.68	59.82	0.10%
	"Louisiana"	"22"	"2005"	"2005"	2469	4576628	53.95	57.95	0.10%
	"Louisiana"	"22"	"2006"	"2006"	2195	4302665	51.01	53.90	0.09%
	"Louisiana"	"22"	"2007"	"2007"	2147	4375581	49.07	51.32	0.08%
	"Louisiana"	"22"	"2008"	"2008"	2084	4435586	46.98	48.56	0.08%
	"Louisiana"	"22"	"2009"	"2009"	2061	4491648	45.89	47.40	0.08%
	"Louisiana"	"22"	"2010"	"2010"	1977	4533372	43.61	44.91	0.08%
	"Louisiana"	"22"	"2011"	"2011"	2071	4574836	45.27	45.67	0.08%
	"Louisiana"	"22"	"2012"	"2012"	2039	4601893	44.31	43.87	0.08%
	"Louisiana"	"22"	"2013"	"2013"	2098	4625470	45.36	44.02	0.08%
	"Louisiana"	"22"	"2014"	"2014"	2230	4649676	47.96	45.56	0.09%
	"Louisiana"	"22"	"2015"	"2015"	2280	4670724	48.81	46.03	0.09%
	"Louisiana"	"22"	"2016"	"2016"	2322	4681666	49.60	46.03	0.09%
"Total"	"Louisiana"	"22"			41438	81497954	50.85	52.69	1.61%
	"Maine"	"23"	"1999"	"1999"	879	1266808	69.39	61.16	0.03%
	"Maine"	"23"	"2000"	"2000"	833	1274923	65.34	57.01	0.03%
	"Maine"	"23"	"2001"	"2001"	822	1285692	63.93	55.19	0.03%
	"Maine"	"23"	"2002"	"2002"	823	1295960	63.51	54.45	0.03%
	"Maine"	"23"	"2003"	"2003"	802	1306513	61.38	52.23	0.03%
	"Maine"	"23"	"2004"	"2004"	801	1313688	60.97	51.49	0.03%
	"Maine"	"23"	"2005"	"2005"	693	1318787	52.55	43.82	0.03%
	"Maine"	"23"	"2006"	"2006"	670	1323619	50.62	41.51	0.03%
	"Maine"	"23"	"2007"	"2007"	664	1327040	50.04	40.37	0.03%
	"Maine"	"23"	"2008"	"2008"	671	1330509	50.43	40.43	0.03%
	"Maine"	"23"	"2009"	"2009"	647	1329590	48.66	38.02	0.03%
	"Maine"	"23"	"2010"	"2010"	602	1328361	45.32	34.52	0.02%
	"Maine"	"23"	"2011"	"2011"	630	1328188	47.43	35.79	0.02%
	"Maine"	"23"	"2012"	"2012"	619	1329192	46.57	34.26	0.02%
	"Maine"	"23"	"2013"	"2013"	620	1328302	46.68	33.37	0.02%
	"Maine"	"23"	"2014"	"2014"	628	1330089	47.21	33.22	0.02%
	"Maine"	"23"	"2015"	"2015"	616	1329328	46.34	32.62	0.02%
	"Maine"	"23"	"2016"	"2016"	663	1331479	49.79	34.40	0.03%
"Total"	"Maine"	"23"			12683	23678068	53.56	42.15	0.49%
	"Maryland"	"24"	"1999"	"1999"	2892	5254509	55.04	63.29	0.11%
	"Maryland"	"24"	"2000"	"2000"	2955	5296486	55.79	63.44	0.11%
	"Maryland"	"24"	"2001"	"2001"	2882	5374691	53.62	60.20	0.11%
	"Maryland"	"24"	"2002"	"2002"	2811	5440389	51.67	57.51	0.11%
	"Maryland"	"24"	"2003"	"2003"	2734	5496269	49.74	54.69	0.11%
	"Maryland"	"24"	"2004"	"2004"	2718	5546935	49.00	53.22	0.11%
	"Maryland"	"24"	"2005"	"2005"	2476	5592379	44.27	47.09	0.10%
	"Maryland"	"24"	"2006"	"2006"	2365	5627367	42.03	43.83	0.09%
	"Maryland"	"24"	"2007"	"2007"	2364	5653408	41.82	42.89	0.09%
	"Maryland"	"24"	"2008"	"2008"	2330	5684965	40.99	41.39	0.09%
	"Maryland"	"24"	"2009"	"2009"	2288	5730388	39.93	39.43	0.09%
	"Maryland"	"24"	"2010"	"2010"	2279	5773552	39.47	38.81	0.09%
	"Maryland"	"24"	"2011"	"2011"	2306	5828289	39.57	37.80	0.09%
	"Maryland"	"24"	"2012"	"2012"	2280	5884563	38.75	36.54	0.09%
	"Maryland"	"24"	"2013"	"2013"	2315	5928814	39.05	36.12	0.09%
	"Maryland"	"24"	"2014"	"2014"	2469	5976407	41.31	37.96	0.10%
	"Maryland"	"24"	"2015"	"2015"	2540	6006401	42.29	37.84	0.10%
	"Maryland"	"24"	"2016"	"2016"	2709	6016447	45.03	39.73	0.10%
"Total"	"Maryland"	"24"			45713	102112259	44.77	45.20	1.77%
	"Massachusetts"	"25"	"1999"	"1999"	3548	6317345	56.16	50.35	0.14%
	"Massachusetts"	"25"	"2000"	"2000"	3669	6349097	57.79	51.54	0.14%
	"Massachusetts"	"25"	"2001"	"2001"	3535	6397634	55.25	49.31	0.14%
	"Massachusetts"	"25"	"2002"	"2002"	3559	6417206	55.46	49.16	0.14%
	"Massachusetts"	"25"	"2003"	"2003"	3407	6422565	53.05	46.45	0.13%
	"Massachusetts"	"25"	"2004"	"2004"	3254	6412281	50.75	44.06	0.13%
	"Massachusetts"	"25"	"2005"	"2005"	2977	6403290	46.49	39.75	0.12%
	"Massachusetts"	"25"	"2006"	"2006"	2880	6410084	44.93	38.07	0.11%
	"Massachusetts"	"25"	"2007"	"2007"	2832	6431559	44.03	36.74	0.11%
	"Massachusetts"	"25"	"2008"	"2008"	2747	6468967	42.46	35.10	0.11%
	"Massachusetts"	"25"	"2009"	"2009"	2579	6517613	39.57	32.50	0.10%
	"Massachusetts"	"25"	"2010"	"2010"	2516	6547629	38.43	31.31	0.10%
	"Massachusetts"	"25"	"2011"	"2011"	2466	6587536	37.43	30.18	0.10%
	"Massachusetts"	"25"	"2012"	"2012"	2371	6646144	35.67	28.34	0.09%
	"Massachusetts"	"25"	"2013"	"2013"	2354	6692824	35.17	27.73	0.09%
	"Massachusetts"	"25"	"2014"	"2014"	2460	6745408	36.47	28.74	0.10%
	"Massachusetts"	"25"	"2015"	"2015"	2475	6794422	36.43	28.44	0.10%
	"Massachusetts"	"25"	"2016"	"2016"	2468	6811779	36.23	27.95	0.10%
"Total"	"Massachusetts"	"25"			52097	117373383	44.39	37.07	2.02%
	"Michigan"	"26"	"1999"	"1999"	6041	9897116	61.04	64.28	0.23%
	"Michigan"	"26"	"2000"	"2000"	5864	9938444	59.00	61.64	0.23%
	"Michigan"	"26"	"2001"	"2001"	5701	9991120	57.06	58.79	0.22%
	"Michigan"	"26"	"2002"	"2002"	5814	10015710	58.05	59.04	0.23%
	"Michigan"	"26"	"2003"	"2003"	5470	10041152	54.48	54.46	0.21%
	"Michigan"	"26"	"2004"	"2004"	5290	10055315	52.61	52.00	0.21%
	"Michigan"	"26"	"2005"	"2005"	5057	10051137	50.31	48.86	0.20%
	"Michigan"	"26"	"2006"	"2006"	4752	10036081	47.35	44.94	0.18%
	"Michigan"	"26"	"2007"	"2007"	4798	10001284	47.97	44.49	0.19%
	"Michigan"	"26"	"2008"	"2008"	4769	9946889	47.94	43.42	0.18%
	"Michigan"	"26"	"2009"	"2009"	4435	9901591	44.79	39.79	0.17%
	"Michigan"	"26"	"2010"	"2010"	4474	9883640	45.27	39.54	0.17%
	"Michigan"	"26"	"2011"	"2011"	4442	9876187	44.98	38.55	0.17%
	"Michigan"	"26"	"2012"	"2012"	4414	9883360	44.66	37.30	0.17%
	"Michigan"	"26"	"2013"	"2013"	4373	9895622	44.19	36.33	0.17%
	"Michigan"	"26"	"2014"	"2014"	4596	9909877	46.38	37.92	0.18%
	"Michigan"	"26"	"2015"	"2015"	4666	9922576	47.02	37.64	0.18%
	"Michigan"	"26"	"2016"	"2016"	4874	9928300	49.09	38.99	0.19%
"Total"	"Michigan"	"26"			89830	179175401	50.14	45.83	3.48%
	"Minnesota"	"27"	"1999"	"1999"	2997	4873481	61.50	59.62	0.12%
	"Minnesota"	"27"	"2000"	"2000"	2820	4919479	57.32	55.87	0.11%
	"Minnesota"	"27"	"2001"	"2001"	2727	4982796	54.73	52.84	0.11%
	"Minnesota"	"27"	"2002"	"2002"	2706	5018935	53.92	51.73	0.10%
	"Minnesota"	"27"	"2003"	"2003"	2550	5053572	50.46	47.87	0.10%
	"Minnesota"	"27"	"2004"	"2004"	2542	5087713	49.96	47.07	0.10%
	"Minnesota"	"27"	"2005"	"2005"	2379	5119598	46.47	43.52	0.09%
	"Minnesota"	"27"	"2006"	"2006"	2219	5163555	42.97	39.67	0.09%
	"Minnesota"	"27"	"2007"	"2007"	2193	5207203	42.11	38.37	0.08%
	"Minnesota"	"27"	"2008"	"2008"	2199	5247018	41.91	37.73	0.09%
	"Minnesota"	"27"	"2009"	"2009"	2033	5281203	38.50	34.36	0.08%
	"Minnesota"	"27"	"2010"	"2010"	2167	5303925	40.86	36.07	0.08%
	"Minnesota"	"27"	"2011"	"2011"	2154	5344861	40.30	35.00	0.08%
	"Minnesota"	"27"	"2012"	"2012"	2081	5379139	38.69	33.00	0.08%
	"Minnesota"	"27"	"2013"	"2013"	2073	5420380	38.24	32.02	0.08%
	"Minnesota"	"27"	"2014"	"2014"	2202	5457173	40.35	33.95	0.09%
	"Minnesota"	"27"	"2015"	"2015"	2238	5489594	40.77	33.55	0.09%
	"Minnesota"	"27"	"2016"	"2016"	2197	5519952	39.80	32.47	0.09%
"Total"	"Minnesota"	"27"			42477	93869577	45.25	40.70	1.65%
	"Mississippi"	"28"	"1999"	"1999"	1854	2828408	65.55	69.22	0.07%
	"Mississippi"	"28"	"2000"	"2000"	1999	2844658	70.27	74.06	0.08%
	"Mississippi"	"28"	"2001"	"2001"	1935	2852994	67.82	71.51	0.07%
	"Mississippi"	"28"	"2002"	"2002"	1926	2858681	67.37	70.93	0.07%
	"Mississippi"	"28"	"2003"	"2003"	1736	2868312	60.52	63.64	0.07%
	"Mississippi"	"28"	"2004"	"2004"	1651	2889010	57.15	59.85	0.06%
	"Mississippi"	"28"	"2005"	"2005"	1622	2905943	55.82	58.00	0.06%
	"Mississippi"	"28"	"2006"	"2006"	1585	2904978	54.56	56.07	0.06%
	"Mississippi"	"28"	"2007"	"2007"	1589	2928350	54.26	55.66	0.06%
	"Mississippi"	"28"	"2008"	"2008"	1592	2947806	54.01	54.72	0.06%
	"Mississippi"	"28"	"2009"	"2009"	1436	2958774	48.53	48.84	0.06%
	"Mississippi"	"28"	"2010"	"2010"	1520	2967297	51.23	51.20	0.06%
	"Mississippi"	"28"	"2011"	"2011"	1526	2978512	51.23	50.57	0.06%
	"Mississippi"	"28"	"2012"	"2012"	1502	2984926	50.32	48.29	0.06%
	"Mississippi"	"28"	"2013"	"2013"	1500	2991207	50.15	47.18	0.06%
	"Mississippi"	"28"	"2014"	"2014"	1584	2994079	52.90	48.80	0.06%
	"Mississippi"	"28"	"2015"	"2015"	1734	2992333	57.95	52.65	0.07%
	"Mississippi"	"28"	"2016"	"2016"	1705	2988726	57.05	50.55	0.07%
"Total"	"Mississippi"	"28"			29996	52684994	56.93	56.84	1.16%
	"Missouri"	"29"	"1999"	"1999"	3950	5561948	71.02	65.61	0.15%
	"Missouri"	"29"	"2000"	"2000"	3940	5595211	70.42	65.09	0.15%
	"Missouri"	"29"	"2001"	"2001"	3796	5641142	67.29	62.04	0.15%
	"Missouri"	"29"	"2002"	"2002"	3885	5674825	68.46	63.14	0.15%
	"Missouri"	"29"	"2003"	"2003"	3580	5709403	62.70	57.72	0.14%
	"Missouri"	"29"	"2004"	"2004"	3503	5747741	60.95	56.07	0.14%
	"Missouri"	"29"	"2005"	"2005"	3347	5790300	57.80	52.85	0.13%
	"Missouri"	"29"	"2006"	"2006"	3247	5842704	55.57	50.53	0.13%
	"Missouri"	"29"	"2007"	"2007"	3229	5887612	54.84	49.43	0.13%
	"Missouri"	"29"	"2008"	"2008"	3261	5923916	55.05	49.16	0.13%
	"Missouri"	"29"	"2009"	"2009"	3017	5961088	50.61	44.88	0.12%
	"Missouri"	"29"	"2010"	"2010"	3001	5988927	50.11	43.96	0.12%
	"Missouri"	"29"	"2011"	"2011"	3033	6010688	50.46	43.44	0.12%
	"Missouri"	"29"	"2012"	"2012"	2989	6021988	49.63	42.22	0.12%
	"Missouri"	"29"	"2013"	"2013"	2935	6044171	48.56	40.63	0.11%
	"Missouri"	"29"	"2014"	"2014"	3030	6063589	49.97	41.02	0.12%
	"Missouri"	"29"	"2015"	"2015"	3037	6083672	49.92	40.81	0.12%
	"Missouri"	"29"	"2016"	"2016"	3069	6093000	50.37	40.42	0.12%
"Total"	"Missouri"	"29"			59849	105641925	56.65	49.94	2.32%
	"Montana"	"30"	"1999"	"1999"	595	897507	66.29	62.20	0.02%
	"Montana"	"30"	"2000"	"2000"	583	902195	64.62	60.09	0.02%
	"Montana"	"30"	"2001"	"2001"	578	906961	63.73	58.06	0.02%
	"Montana"	"30"	"2002"	"2002"	639	911667	70.09	63.02	0.02%
	"Montana"	"30"	"2003"	"2003"	576	919630	62.63	56.12	0.02%
	"Montana"	"30"	"2004"	"2004"	484	930009	52.04	46.12	0.02%
	"Montana"	"30"	"2005"	"2005"	522	940102	55.53	48.61	0.02%
	"Montana"	"30"	"2006"	"2006"	461	952692	48.39	41.73	0.02%
	"Montana"	"30"	"2007"	"2007"	443	964706	45.92	38.98	0.02%
	"Montana"	"30"	"2008"	"2008"	466	976415	47.73	40.28	0.02%
	"Montana"	"30"	"2009"	"2009"	462	983982	46.95	39.46	0.02%
	"Montana"	"30"	"2010"	"2010"	494	989415	49.93	41.78	0.02%
	"Montana"	"30"	"2011"	"2011"	460	998199	46.08	37.88	0.02%
	"Montana"	"30"	"2012"	"2012"	415	1005141	41.29	33.14	0.02%
	"Montana"	"30"	"2013"	"2013"	480	1015165	47.28	37.62	0.02%
	"Montana"	"30"	"2014"	"2014"	480	1023579	46.89	36.42	0.02%
	"Montana"	"30"	"2015"	"2015"	458	1032949	44.34	33.78	0.02%
	"Montana"	"30"	"2016"	"2016"	440	1042520	42.21	32.49	0.02%
"Total"	"Montana"	"30"			9036	17392834	51.95	43.82	0.35%
	"Nebraska"	"31"	"1999"	"1999"	1176	1704764	68.98	60.16	0.05%
	"Nebraska"	"31"	"2000"	"2000"	1091	1711263	63.75	55.80	0.04%
	"Nebraska"	"31"	"2001"	"2001"	1130	1719836	65.70	57.53	0.04%
	"Nebraska"	"31"	"2002"	"2002"	1103	1728292	63.82	55.24	0.04%
	"Nebraska"	"31"	"2003"	"2003"	1094	1738643	62.92	54.66	0.04%
	"Nebraska"	"31"	"2004"	"2004"	978	1749370	55.91	48.53	0.04%
	"Nebraska"	"31"	"2005"	"2005"	986	1761497	55.98	48.42	0.04%
	"Nebraska"	"31"	"2006"	"2006"	922	1772693	52.01	44.65	0.04%
	"Nebraska"	"31"	"2007"	"2007"	921	1783440	51.64	43.84	0.04%
	"Nebraska"	"31"	"2008"	"2008"	863	1796378	48.04	40.95	0.03%
	"Nebraska"	"31"	"2009"	"2009"	857	1812683	47.28	40.11	0.03%
	"Nebraska"	"31"	"2010"	"2010"	876	1826341	47.96	40.46	0.03%
	"Nebraska"	"31"	"2011"	"2011"	810	1842641	43.96	36.89	0.03%
	"Nebraska"	"31"	"2012"	"2012"	776	1855525	41.82	34.80	0.03%
	"Nebraska"	"31"	"2013"	"2013"	820	1868516	43.89	36.38	0.03%
	"Nebraska"	"31"	"2014"	"2014"	798	1881503	42.41	34.74	0.03%
	"Nebraska"	"31"	"2015"	"2015"	776	1896190	40.92	33.40	0.03%
	"Nebraska"	"31"	"2016"	"2016"	787	1907116	41.27	33.17	0.03%
"Total"	"Nebraska"	"31"			16764	32356691	51.81	43.99	0.65%
	"Nevada"	"32"	"1999"	"1999"	882	1934718	45.59	59.38	0.03%
	"Nevada"	"32"	"2000"	"2000"	872	1998257	43.64	56.51	0.03%
	"Nevada"	"32"	"2001"	"2001"	913	2098399	43.51	55.41	0.04%
	"Nevada"	"32"	"2002"	"2002"	976	2173791	44.90	57.66	0.04%
	"Nevada"	"32"	"2003"	"2003"	1028	2248850	45.71	57.81	0.04%
	"Nevada"	"32"	"2004"	"2004"	1030	2346222	43.90	54.64	0.04%
	"Nevada"	"32"	"2005"	"2005"	945	2432143	38.85	48.16	0.04%
	"Nevada"	"32"	"2006"	"2006"	847	2522658	33.58	41.27	0.03%
	"Nevada"	"32"	"2007"	"2007"	850	2601072	32.68	39.81	0.03%
	"Nevada"	"32"	"2008"	"2008"	906	2653630	34.14	40.84	0.04%
	"Nevada"	"32"	"2009"	"2009"	859	2684665	32.00	36.86	0.03%
	"Nevada"	"32"	"2010"	"2010"	796	2700551	29.48	33.30	0.03%
	"Nevada"	"32"	"2011"	"2011"	889	2723322	32.64	36.02	0.03%
	"Nevada"	"32"	"2012"	"2012"	897	2758931	32.51	34.31	0.03%
	"Nevada"	"32"	"2013"	"2013"	905	2790136	32.44	33.32	0.04%
	"Nevada"	"32"	"2014"	"2014"	948	2839099	33.39	33.81	0.04%
	"Nevada"	"32"	"2015"	"2015"	1078	2890845	37.29	37.03	0.04%
	"Nevada"	"32"	"2016"	"2016"	1096	2940058	37.28	35.95	0.04%
"Total"	"Nevada"	"32"			16717	45337347	36.87	42.13	0.65%
	"New Hampshire"	"33"	"1999"	"1999"	669	1222014	54.75	57.85	0.03%
	"New Hampshire"	"33"	"2000"	"2000"	662	1235786	53.57	56.37	0.03%
	"New Hampshire"	"33"	"2001"	"2001"	633	1255517	50.42	52.87	0.02%
	"New Hampshire"	"33"	"2002"	"2002"	627	1269089	49.41	51.31	0.02%
	"New Hampshire"	"33"	"2003"	"2003"	536	1279840	41.88	42.99	0.02%
	"New Hampshire"	"33"	"2004"	"2004"	586	1290121	45.42	45.55	0.02%
	"New Hampshire"	"33"	"2005"	"2005"	497	1298492	38.28	37.72	0.02%
	"New Hampshire"	"33"	"2006"	"2006"	494	1308389	37.76	36.13	0.02%
	"New Hampshire"	"33"	"2007"	"2007"	489	1312540	37.26	34.77	0.02%
	"New Hampshire"	"33"	"2008"	"2008"	484	1315906	36.78	33.88	0.02%
	"New Hampshire"	"33"	"2009"	"2009"	499	1316102	37.91	34.14	0.02%
	"New Hampshire"	"33"	"2010"	"2010"	500	1316470	37.98	33.51	0.02%
	"New Hampshire"	"33"	"2011"	"2011"	490	1318194	37.17	32.33	0.02%
	"New Hampshire"	"33"	"2012"	"2012"	457	1320718	34.60	29.30	0.02%
	"New Hampshire"	"33"	"2013"	"2013"	441	1323459	33.32	27.60	0.02%
	"New Hampshire"	"33"	"2014"	"2014"	474	1326813	35.72	28.87	0.02%
	"New Hampshire"	"33"	"2015"	"2015"	457	1330608	34.35	26.92	0.02%
	"New Hampshire"	"33"	"2016"	"2016"	490	1334795	36.71	28.00	0.02%
"Total"	"New Hampshire"	"33"			9485	23374853	40.58	37.23	0.37%
	"New Jersey"	"34"	"1999"	"1999"	4122	8359592	49.31	47.47	0.16%
	"New Jersey"	"34"	"2000"	"2000"	4316	8414350	51.29	49.01	0.17%
	"New Jersey"	"34"	"2001"	"2001"	4007	8492671	47.18	44.81	0.16%
	"New Jersey"	"34"	"2002"	"2002"	4016	8552643	46.96	44.33	0.16%
	"New Jersey"	"34"	"2003"	"2003"	3966	8601402	46.11	43.12	0.15%
	"New Jersey"	"34"	"2004"	"2004"	3781	8634561	43.79	40.79	0.15%
	"New Jersey"	"34"	"2005"	"2005"	3614	8651974	41.77	38.47	0.14%
	"New Jersey"	"34"	"2006"	"2006"	3468	8661679	40.04	36.28	0.13%
	"New Jersey"	"34"	"2007"	"2007"	3492	8677885	40.24	35.96	0.14%
	"New Jersey"	"34"	"2008"	"2008"	3264	8711090	37.47	33.07	0.13%
	"New Jersey"	"34"	"2009"	"2009"	3265	8755602	37.29	32.57	0.13%
	"New Jersey"	"34"	"2010"	"2010"	3402	8791894	38.69	33.35	0.13%
	"New Jersey"	"34"	"2011"	"2011"	3418	8821155	38.75	32.87	0.13%
	"New Jersey"	"34"	"2012"	"2012"	3440	8864590	38.81	32.72	0.13%
	"New Jersey"	"34"	"2013"	"2013"	3456	8899339	38.83	32.37	0.13%
	"New Jersey"	"34"	"2014"	"2014"	3419	8938175	38.25	31.41	0.13%
	"New Jersey"	"34"	"2015"	"2015"	3413	8958013	38.10	31.08	0.13%
	"New Jersey"	"34"	"2016"	"2016"	3401	8944469	38.02	30.37	0.13%
"Total"	"New Jersey"	"34"			65260	156731084	41.64	36.83	2.53%
	"New Mexico"	"35"	"1999"	"1999"	817	1808082	45.19	52.45	0.03%
	"New Mexico"	"35"	"2000"	"2000"	813	1819046	44.69	50.60	0.03%
	"New Mexico"	"35"	"2001"	"2001"	824	1831690	44.99	50.05	0.03%
	"New Mexico"	"35"	"2002"	"2002"	715	1855309	38.54	42.22	0.03%
	"New Mexico"	"35"	"2003"	"2003"	770	1877574	41.01	44.62	0.03%
	"New Mexico"	"35"	"2004"	"2004"	721	1903808	37.87	41.08	0.03%
	"New Mexico"	"35"	"2005"	"2005"	730	1932274	37.78	40.09	0.03%
	"New Mexico"	"35"	"2006"	"2006"	739	1962137	37.66	39.26	0.03%
	"New Mexico"	"35"	"2007"	"2007"	804	1990070	40.40	41.29	0.03%
	"New Mexico"	"35"	"2008"	"2008"	760	2010662	37.80	38.28	0.03%
	"New Mexico"	"35"	"2009"	"2009"	726	2036802	35.64	35.18	0.03%
	"New Mexico"	"35"	"2010"	"2010"	806	2059179	39.14	38.36	0.03%
	"New Mexico"	"35"	"2011"	"2011"	727	2082224	34.91	33.52	0.03%
	"New Mexico"	"35"	"2012"	"2012"	677	2085538	32.46	30.25	0.03%
	"New Mexico"	"35"	"2013"	"2013"	689	2085287	33.04	30.00	0.03%
	"New Mexico"	"35"	"2014"	"2014"	822	2085572	39.41	34.65	0.03%
	"New Mexico"	"35"	"2015"	"2015"	786	2085109	37.70	32.53	0.03%
	"New Mexico"	"35"	"2016"	"2016"	885	2081015	42.53	35.52	0.03%
"Total"	"New Mexico"	"35"			13811	35591378	38.80	38.59	0.54%
	"New York"	"36"	"1999"	"1999"	8124	18882725	43.02	42.17	0.31%
	"New York"	"36"	"2000"	"2000"	8006	18976457	42.19	40.93	0.31%
	"New York"	"36"	"2001"	"2001"	7706	19082838	40.38	38.76	0.30%
	"New York"	"36"	"2002"	"2002"	7625	19137800	39.84	37.90	0.30%
	"New York"	"36"	"2003"	"2003"	7281	19175939	37.97	35.72	0.28%
	"New York"	"36"	"2004"	"2004"	6927	19171567	36.13	33.73	0.27%
	"New York"	"36"	"2005"	"2005"	6622	19132610	34.61	31.72	0.26%
	"New York"	"36"	"2006"	"2006"	6398	19104631	33.49	30.40	0.25%
	"New York"	"36"	"2007"	"2007"	6160	19132335	32.20	28.82	0.24%
	"New York"	"36"	"2008"	"2008"	6123	19212436	31.87	28.22	0.24%
	"New York"	"36"	"2009"	"2009"	5950	19307066	30.82	27.04	0.23%
	"New York"	"36"	"2010"	"2010"	6213	19378102	32.06	27.91	0.24%
	"New York"	"36"	"2011"	"2011"	6254	19465197	32.13	27.57	0.24%
	"New York"	"36"	"2012"	"2012"	6139	19570261	31.37	26.59	0.24%
	"New York"	"36"	"2013"	"2013"	6176	19651127	31.43	26.26	0.24%
	"New York"	"36"	"2014"	"2014"	6212	19746227	31.46	26.09	0.24%
	"New York"	"36"	"2015"	"2015"	6292	19795791	31.78	26.05	0.24%
	"New York"	"36"	"2016"	"2016"	6258	19745289	31.69	25.54	0.24%
"Total"	"New York"	"36"			120466	347668398	34.65	30.84	4.67%
	"North Carolina"	"37"	"1999"	"1999"	5626	7949361	70.77	77.85	0.22%
	"North Carolina"	"37"	"2000"	"2000"	5749	8049313	71.42	78.47	0.22%
	"North Carolina"	"37"	"2001"	"2001"	5401	8210122	65.78	72.12	0.21%
	"North Carolina"	"37"	"2002"	"2002"	5259	8326201	63.16	68.80	0.20%
	"North Carolina"	"37"	"2003"	"2003"	5203	8422501	61.78	66.39	0.20%
	"North Carolina"	"37"	"2004"	"2004"	4955	8553152	57.93	61.68	0.19%
	"North Carolina"	"37"	"2005"	"2005"	4861	8705407	55.84	58.97	0.19%
	"North Carolina"	"37"	"2006"	"2006"	4572	8917270	51.27	53.21	0.18%
	"North Carolina"	"37"	"2007"	"2007"	4530	9118037	49.68	51.05	0.18%
	"North Carolina"	"37"	"2008"	"2008"	4637	9309449	49.81	50.83	0.18%
	"North Carolina"	"37"	"2009"	"2009"	4442	9449566	47.01	47.17	0.17%
	"North Carolina"	"37"	"2010"	"2010"	4298	9535483	45.07	44.67	0.17%
	"North Carolina"	"37"	"2011"	"2011"	4299	9656401	44.52	43.20	0.17%
	"North Carolina"	"37"	"2012"	"2012"	4410	9752073	45.22	42.82	0.17%
	"North Carolina"	"37"	"2013"	"2013"	4503	9848060	45.72	42.43	0.17%
	"North Carolina"	"37"	"2014"	"2014"	4702	9943964	47.28	43.02	0.18%
	"North Carolina"	"37"	"2015"	"2015"	5033	10042802	50.12	44.70	0.20%
	"North Carolina"	"37"	"2016"	"2016"	4940	10146788	48.69	43.02	0.19%
"Total"	"North Carolina"	"37"			87420	163935950	53.33	53.36	3.39%
	"North Dakota"	"38"	"1999"	"1999"	513	644259	79.63	63.04	0.02%
	"North Dakota"	"38"	"2000"	"2000"	456	642200	71.01	55.55	0.02%
	"North Dakota"	"38"	"2001"	"2001"	507	639062	79.34	60.82	0.02%
	"North Dakota"	"38"	"2002"	"2002"	469	638168	73.49	55.37	0.02%
	"North Dakota"	"38"	"2003"	"2003"	476	638817	74.51	56.69	0.02%
	"North Dakota"	"38"	"2004"	"2004"	475	644705	73.68	55.44	0.02%
	"North Dakota"	"38"	"2005"	"2005"	368	646089	56.96	42.97	0.01%
	"North Dakota"	"38"	"2006"	"2006"	428	649422	65.90	49.62	0.02%
	"North Dakota"	"38"	"2007"	"2007"	330	652822	50.55	37.92	0.01%
	"North Dakota"	"38"	"2008"	"2008"	325	657569	49.42	37.18	0.01%
	"North Dakota"	"38"	"2009"	"2009"	337	664968	50.68	38.24	0.01%
	"North Dakota"	"38"	"2010"	"2010"	382	672591	56.80	42.94	0.01%
	"North Dakota"	"38"	"2011"	"2011"	337	683932	49.27	37.15	0.01%
	"North Dakota"	"38"	"2012"	"2012"	343	699628	49.03	37.31	0.01%
	"North Dakota"	"38"	"2013"	"2013"	306	723393	42.30	32.40	0.01%
	"North Dakota"	"38"	"2014"	"2014"	325	739482	43.95	35.48	0.01%
	"North Dakota"	"38"	"2015"	"2015"	308	756927	40.69	33.35	0.01%
	"North Dakota"	"38"	"2016"	"2016"	311	757952	41.03	32.68	0.01%
"Total"	"North Dakota"	"38"			6996	12151986	57.57	44.24	0.27%
	"Ohio"	"39"	"1999"	"1999"	7235	11335454	63.83	62.30	0.28%
	"Ohio"	"39"	"2000"	"2000"	7175	11353140	63.20	61.24	0.28%
	"Ohio"	"39"	"2001"	"2001"	6891	11387404	60.51	58.06	0.27%
	"Ohio"	"39"	"2002"	"2002"	7252	11407889	63.57	60.34	0.28%
