"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Kentucky"	"21"	"2011"	"2011"	2608	4369356	59.69	59.52	0.12%
	"Kentucky"	"21"	"2012"	"2012"	2741	4380415	62.57	61.97	0.13%
	"Kentucky"	"21"	"2013"	"2013"	2513	4395295	57.17	55.71	0.12%
	"Kentucky"	"21"	"2014"	"2014"	2621	4413457	59.39	58.33	0.12%
	"Kentucky"	"21"	"2015"	"2015"	2962	4425092	66.94	65.96	0.14%
	"Kentucky"	"21"	"2016"	"2016"	3194	4436974	71.99	71.02	0.15%
"Total"	"Kentucky"	"21"			43445	76506661	56.79	56.37	1.99%
	"Louisiana"	"22"	"1999"	"1999"	1940	4460811	43.49	44.66	0.09%
	"Louisiana"	"22"	"2000"	"2000"	2006	4468976	44.89	45.88	0.09%
	"Louisiana"	"22"	"2001"	"2001"	2029	4477875	45.31	46.45	0.09%
	"Louisiana"	"22"	"2002"	"2002"	2115	4497267	47.03	48.10	0.10%
	"Louisiana"	"22"	"2003"	"2003"	2208	4521042	48.84	49.77	0.10%
	"Louisiana"	"22"	"2004"	"2004"	2300	4552238	50.52	51.38	0.11%
	"Louisiana"	"22"	"2005"	"2005"	3072	4576628	67.12	68.50	0.14%
	"Louisiana"	"22"	"2006"	"2006"	2422	4302665	56.29	56.79	0.11%
	"Louisiana"	"22"	"2007"	"2007"	2466	4375581	56.36	56.84	0.11%
	"Louisiana"	"22"	"2008"	"2008"	2409	4435586	54.31	54.88	0.11%
	"Louisiana"	"22"	"2009"	"2009"	2142	4491648	47.69	48.02	0.10%
	"Louisiana"	"22"	"2010"	"2010"	1999	4533372	44.10	44.41	0.09%
	"Louisiana"	"22"	"2011"	"2011"	2091	4574836	45.71	45.81	0.10%
	"Louisiana"	"22"	"2012"	"2012"	2362	4601893	51.33	51.05	0.11%
	"Louisiana"	"22"	"2013"	"2013"	2333	4625470	50.44	50.51	0.11%
	"Louisiana"	"22"	"2014"	"2014"	2344	4649676	50.41	49.76	0.11%
	"Louisiana"	"22"	"2015"	"2015"	2578	4670724	55.19	54.73	0.12%
	"Louisiana"	"22"	"2016"	"2016"	2710	4681666	57.89	57.44	0.12%
"Total"	"Louisiana"	"22"			41526	81497954	50.95	51.46	1.91%
	"Maine"	"23"	"1999"	"1999"	458	1266808	36.15	34.87	0.02%
	"Maine"	"23"	"2000"	"2000"	407	1274923	31.92	30.87	0.02%
	"Maine"	"23"	"2001"	"2001"	490	1285692	38.11	36.32	0.02%
	"Maine"	"23"	"2002"	"2002"	511	1295960	39.43	38.05	0.02%
	"Maine"	"23"	"2003"	"2003"	516	1306513	39.49	37.97	0.02%
	"Maine"	"23"	"2004"	"2004"	480	1313688	36.54	35.54	0.02%
	"Maine"	"23"	"2005"	"2005"	579	1318787	43.90	41.70	0.03%
	"Maine"	"23"	"2006"	"2006"	572	1323619	43.21	40.78	0.03%
	"Maine"	"23"	"2007"	"2007"	584	1327040	44.01	41.59	0.03%
	"Maine"	"23"	"2008"	"2008"	628	1330509	47.20	43.41	0.03%
	"Maine"	"23"	"2009"	"2009"	602	1329590	45.28	40.93	0.03%
	"Maine"	"23"	"2010"	"2010"	540	1328361	40.65	36.55	0.02%
	"Maine"	"23"	"2011"	"2011"	574	1328188	43.22	38.32	0.03%
	"Maine"	"23"	"2012"	"2012"	602	1329192	45.29	40.39	0.03%
	"Maine"	"23"	"2013"	"2013"	644	1328302	48.48	42.61	0.03%
	"Maine"	"23"	"2014"	"2014"	690	1330089	51.88	45.78	0.03%
	"Maine"	"23"	"2015"	"2015"	802	1329328	60.33	53.80	0.04%
	"Maine"	"23"	"2016"	"2016"	909	1331479	68.27	62.38	0.04%
"Total"	"Maine"	"23"			10588	23678068	44.72	41.37	0.49%
	"Maryland"	"24"	"1999"	"1999"	1296	5254509	24.66	25.93	0.06%
	"Maryland"	"24"	"2000"	"2000"	1182	5296486	22.32	23.25	0.05%
	"Maryland"	"24"	"2001"	"2001"	1339	5374691	24.91	25.77	0.06%
	"Maryland"	"24"	"2002"	"2002"	1332	5440389	24.48	25.24	0.06%
	"Maryland"	"24"	"2003"	"2003"	1432	5496269	26.05	26.73	0.07%
	"Maryland"	"24"	"2004"	"2004"	1412	5546935	25.46	26.01	0.06%
	"Maryland"	"24"	"2005"	"2005"	1376	5592379	24.60	24.96	0.06%
	"Maryland"	"24"	"2006"	"2006"	1456	5627367	25.87	26.12	0.07%
	"Maryland"	"24"	"2007"	"2007"	1480	5653408	26.18	26.19	0.07%
	"Maryland"	"24"	"2008"	"2008"	1465	5684965	25.77	25.59	0.07%
	"Maryland"	"24"	"2009"	"2009"	1415	5730388	24.69	24.26	0.06%
	"Maryland"	"24"	"2010"	"2010"	1446	5773552	25.05	24.66	0.07%
	"Maryland"	"24"	"2011"	"2011"	1569	5828289	26.92	26.07	0.07%
	"Maryland"	"24"	"2012"	"2012"	1696	5884563	28.82	27.72	0.08%
	"Maryland"	"24"	"2013"	"2013"	1732	5928814	29.21	27.92	0.08%
	"Maryland"	"24"	"2014"	"2014"	1674	5976407	28.01	26.57	0.08%
	"Maryland"	"24"	"2015"	"2015"	1903	6006401	31.68	29.74	0.09%
	"Maryland"	"24"	"2016"	"2016"	2271	6016447	37.75	35.67	0.10%
"Total"	"Maryland"	"24"			27476	102112259	26.91	26.74	1.26%
	"Massachusetts"	"25"	"1999"	"1999"	1303	6317345	20.63	19.61	0.06%
	"Massachusetts"	"25"	"2000"	"2000"	1357	6349097	21.37	20.21	0.06%
	"Massachusetts"	"25"	"2001"	"2001"	1506	6397634	23.54	22.19	0.07%
	"Massachusetts"	"25"	"2002"	"2002"	1413	6417206	22.02	20.74	0.06%
	"Massachusetts"	"25"	"2003"	"2003"	1421	6422565	22.13	20.73	0.07%
	"Massachusetts"	"25"	"2004"	"2004"	1366	6412281	21.30	19.87	0.06%
	"Massachusetts"	"25"	"2005"	"2005"	1907	6403290	29.78	28.04	0.09%
	"Massachusetts"	"25"	"2006"	"2006"	2214	6410084	34.54	32.31	0.10%
	"Massachusetts"	"25"	"2007"	"2007"	2139	6431559	33.26	30.99	0.10%
	"Massachusetts"	"25"	"2008"	"2008"	2040	6468967	31.54	28.96	0.09%
	"Massachusetts"	"25"	"2009"	"2009"	2076	6517613	31.85	29.30	0.10%
	"Massachusetts"	"25"	"2010"	"2010"	2060	6547629	31.46	28.54	0.09%
	"Massachusetts"	"25"	"2011"	"2011"	2224	6587536	33.76	30.72	0.10%
	"Massachusetts"	"25"	"2012"	"2012"	2195	6646144	33.03	29.84	0.10%
	"Massachusetts"	"25"	"2013"	"2013"	2393	6692824	35.75	32.52	0.11%
	"Massachusetts"	"25"	"2014"	"2014"	2668	6745408	39.55	36.61	0.12%
	"Massachusetts"	"25"	"2015"	"2015"	3229	6794422	47.52	44.02	0.15%
	"Massachusetts"	"25"	"2016"	"2016"	3831	6811779	56.24	52.79	0.18%
"Total"	"Massachusetts"	"25"			37342	117373383	31.81	29.44	1.71%
	"Michigan"	"26"	"1999"	"1999"	3188	9897116	32.21	32.75	0.15%
	"Michigan"	"26"	"2000"	"2000"	3220	9938444	32.40	32.87	0.15%
	"Michigan"	"26"	"2001"	"2001"	3291	9991120	32.94	33.25	0.15%
	"Michigan"	"26"	"2002"	"2002"	3285	10015710	32.80	32.99	0.15%
	"Michigan"	"26"	"2003"	"2003"	3324	10041152	33.10	33.03	0.15%
	"Michigan"	"26"	"2004"	"2004"	3312	10055315	32.94	32.83	0.15%
	"Michigan"	"26"	"2005"	"2005"	3451	10051137	34.33	34.03	0.16%
	"Michigan"	"26"	"2006"	"2006"	3590	10036081	35.77	35.17	0.16%
	"Michigan"	"26"	"2007"	"2007"	3764	10001284	37.64	36.48	0.17%
	"Michigan"	"26"	"2008"	"2008"	3685	9946889	37.05	35.68	0.17%
	"Michigan"	"26"	"2009"	"2009"	3682	9901591	37.19	35.80	0.17%
	"Michigan"	"26"	"2010"	"2010"	3770	9883640	38.14	36.23	0.17%
	"Michigan"	"26"	"2011"	"2011"	3951	9876187	40.01	38.02	0.18%
	"Michigan"	"26"	"2012"	"2012"	3805	9883360	38.50	36.60	0.17%
	"Michigan"	"26"	"2013"	"2013"	4225	9895622	42.70	40.05	0.19%
	"Michigan"	"26"	"2014"	"2014"	4422	9909877	44.62	41.70	0.20%
	"Michigan"	"26"	"2015"	"2015"	4647	9922576	46.83	43.94	0.21%
	"Michigan"	"26"	"2016"	"2016"	5313	9928300	53.51	50.45	0.24%
"Total"	"Michigan"	"26"			67925	179175401	37.91	36.80	3.12%
	"Minnesota"	"27"	"1999"	"1999"	1772	4873481	36.36	35.75	0.08%
	"Minnesota"	"27"	"2000"	"2000"	1711	4919479	34.78	34.28	0.08%
	"Minnesota"	"27"	"2001"	"2001"	1797	4982796	36.06	35.39	0.08%
	"Minnesota"	"27"	"2002"	"2002"	1928	5018935	38.41	37.55	0.09%
	"Minnesota"	"27"	"2003"	"2003"	1912	5053572	37.83	36.69	0.09%
	"Minnesota"	"27"	"2004"	"2004"	1867	5087713	36.70	35.51	0.09%
	"Minnesota"	"27"	"2005"	"2005"	1922	5119598	37.54	36.15	0.09%
	"Minnesota"	"27"	"2006"	"2006"	1919	5163555	37.16	35.44	0.09%
	"Minnesota"	"27"	"2007"	"2007"	2066	5207203	39.68	37.54	0.09%
	"Minnesota"	"27"	"2008"	"2008"	2010	5247018	38.31	36.18	0.09%
	"Minnesota"	"27"	"2009"	"2009"	2037	5281203	38.57	36.22	0.09%
	"Minnesota"	"27"	"2010"	"2010"	2103	5303925	39.65	36.74	0.10%
	"Minnesota"	"27"	"2011"	"2011"	2319	5344861	43.39	39.87	0.11%
	"Minnesota"	"27"	"2012"	"2012"	2301	5379139	42.78	39.06	0.11%
	"Minnesota"	"27"	"2013"	"2013"	2405	5420380	44.37	40.13	0.11%
	"Minnesota"	"27"	"2014"	"2014"	2385	5457173	43.70	39.42	0.11%
	"Minnesota"	"27"	"2015"	"2015"	2574	5489594	46.89	42.00	0.12%
	"Minnesota"	"27"	"2016"	"2016"	2697	5519952	48.86	43.79	0.12%
"Total"	"Minnesota"	"27"			37725	93869577	40.19	37.91	1.73%
	"Mississippi"	"28"	"1999"	"1999"	1642	2828408	58.05	58.85	0.08%
	"Mississippi"	"28"	"2000"	"2000"	1653	2844658	58.11	58.88	0.08%
	"Mississippi"	"28"	"2001"	"2001"	1571	2852994	55.06	55.98	0.07%
	"Mississippi"	"28"	"2002"	"2002"	1642	2858681	57.44	58.47	0.08%
	"Mississippi"	"28"	"2003"	"2003"	1656	2868312	57.73	58.78	0.08%
	"Mississippi"	"28"	"2004"	"2004"	1703	2889010	58.95	59.90	0.08%
	"Mississippi"	"28"	"2005"	"2005"	1936	2905943	66.62	67.13	0.09%
	"Mississippi"	"28"	"2006"	"2006"	1856	2904978	63.89	64.66	0.09%
	"Mississippi"	"28"	"2007"	"2007"	1808	2928350	61.74	62.20	0.08%
	"Mississippi"	"28"	"2008"	"2008"	1693	2947806	57.43	57.81	0.08%
	"Mississippi"	"28"	"2009"	"2009"	1658	2958774	56.04	56.35	0.08%
	"Mississippi"	"28"	"2010"	"2010"	1685	2967297	56.79	56.81	0.08%
	"Mississippi"	"28"	"2011"	"2011"	1724	2978512	57.88	57.90	0.08%
	"Mississippi"	"28"	"2012"	"2012"	1627	2984926	54.51	54.49	0.07%
	"Mississippi"	"28"	"2013"	"2013"	1692	2991207	56.57	55.60	0.08%
	"Mississippi"	"28"	"2014"	"2014"	1712	2994079	57.18	56.16	0.08%
	"Mississippi"	"28"	"2015"	"2015"	1814	2992333	60.62	59.79	0.08%
	"Mississippi"	"28"	"2016"	"2016"	1803	2988726	60.33	59.19	0.08%
"Total"	"Mississippi"	"28"			30875	52684994	58.60	58.91	1.42%
	"Missouri"	"29"	"1999"	"1999"	2465	5561948	44.32	43.22	0.11%
	"Missouri"	"29"	"2000"	"2000"	2398	5595211	42.86	41.90	0.11%
	"Missouri"	"29"	"2001"	"2001"	2455	5641142	43.52	42.46	0.11%
	"Missouri"	"29"	"2002"	"2002"	2641	5674825	46.54	45.55	0.12%
	"Missouri"	"29"	"2003"	"2003"	2786	5709403	48.80	47.56	0.13%
	"Missouri"	"29"	"2004"	"2004"	2728	5747741	47.46	46.40	0.13%
	"Missouri"	"29"	"2005"	"2005"	2848	5790300	49.19	47.82	0.13%
	"Missouri"	"29"	"2006"	"2006"	3009	5842704	51.50	50.08	0.14%
	"Missouri"	"29"	"2007"	"2007"	2975	5887612	50.53	48.79	0.14%
	"Missouri"	"29"	"2008"	"2008"	2997	5923916	50.59	48.93	0.14%
	"Missouri"	"29"	"2009"	"2009"	2939	5961088	49.30	47.51	0.13%
	"Missouri"	"29"	"2010"	"2010"	2975	5988927	49.68	47.94	0.14%
	"Missouri"	"29"	"2011"	"2011"	3169	6010688	52.72	50.53	0.15%
	"Missouri"	"29"	"2012"	"2012"	3002	6021988	49.85	47.84	0.14%
	"Missouri"	"29"	"2013"	"2013"	2981	6044171	49.32	47.02	0.14%
	"Missouri"	"29"	"2014"	"2014"	3110	6063589	51.29	48.65	0.14%
	"Missouri"	"29"	"2015"	"2015"	3309	6083672	54.39	50.88	0.15%
	"Missouri"	"29"	"2016"	"2016"	3625	6093000	59.49	56.98	0.17%
"Total"	"Missouri"	"29"			52412	105641925	49.61	47.90	2.41%
	"Montana"	"30"	"1999"	"1999"	461	897507	51.36	50.25	0.02%
	"Montana"	"30"	"2000"	"2000"	495	902195	54.87	53.94	0.02%
	"Montana"	"30"	"2001"	"2001"	468	906961	51.60	50.13	0.02%
	"Montana"	"30"	"2002"	"2002"	524	911667	57.48	55.57	0.02%
	"Montana"	"30"	"2003"	"2003"	518	919630	56.33	54.80	0.02%
	"Montana"	"30"	"2004"	"2004"	535	930009	57.53	55.26	0.02%
	"Montana"	"30"	"2005"	"2005"	524	940102	55.74	53.15	0.02%
	"Montana"	"30"	"2006"	"2006"	558	952692	58.57	55.67	0.03%
	"Montana"	"30"	"2007"	"2007"	614	964706	63.65	60.27	0.03%
	"Montana"	"30"	"2008"	"2008"	592	976415	60.63	59.07	0.03%
	"Montana"	"30"	"2009"	"2009"	619	983982	62.91	60.30	0.03%
	"Montana"	"30"	"2010"	"2010"	548	989415	55.39	53.22	0.03%
	"Montana"	"30"	"2011"	"2011"	609	998199	61.01	56.80	0.03%
	"Montana"	"30"	"2012"	"2012"	572	1005141	56.91	52.79	0.03%
	"Montana"	"30"	"2013"	"2013"	623	1015165	61.37	57.65	0.03%
	"Montana"	"30"	"2014"	"2014"	581	1023579	56.76	52.59	0.03%
	"Montana"	"30"	"2015"	"2015"	637	1032949	61.67	56.25	0.03%
	"Montana"	"30"	"2016"	"2016"	626	1042520	60.05	54.06	0.03%
"Total"	"Montana"	"30"			10104	17392834	58.09	55.15	0.46%
	"Nebraska"	"31"	"1999"	"1999"	668	1704764	39.18	37.34	0.03%
	"Nebraska"	"31"	"2000"	"2000"	640	1711263	37.40	35.30	0.03%
	"Nebraska"	"31"	"2001"	"2001"	633	1719836	36.81	34.78	0.03%
	"Nebraska"	"31"	"2002"	"2002"	762	1728292	44.09	41.66	0.03%
	"Nebraska"	"31"	"2003"	"2003"	696	1738643	40.03	37.96	0.03%
	"Nebraska"	"31"	"2004"	"2004"	743	1749370	42.47	39.72	0.03%
	"Nebraska"	"31"	"2005"	"2005"	704	1761497	39.97	37.41	0.03%
	"Nebraska"	"31"	"2006"	"2006"	683	1772693	38.53	36.14	0.03%
	"Nebraska"	"31"	"2007"	"2007"	674	1783440	37.79	35.81	0.03%
	"Nebraska"	"31"	"2008"	"2008"	714	1796378	39.75	37.09	0.03%
	"Nebraska"	"31"	"2009"	"2009"	683	1812683	37.68	35.59	0.03%
	"Nebraska"	"31"	"2010"	"2010"	700	1826341	38.33	35.76	0.03%
	"Nebraska"	"31"	"2011"	"2011"	678	1842641	36.80	33.63	0.03%
	"Nebraska"	"31"	"2012"	"2012"	792	1855525	42.68	39.81	0.04%
	"Nebraska"	"31"	"2013"	"2013"	703	1868516	37.62	34.90	0.03%
	"Nebraska"	"31"	"2014"	"2014"	781	1881503	41.51	38.59	0.04%
	"Nebraska"	"31"	"2015"	"2015"	799	1896190	42.14	38.87	0.04%
	"Nebraska"	"31"	"2016"	"2016"	772	1907116	40.48	36.96	0.04%
"Total"	"Nebraska"	"31"			12825	32356691	39.64	37.14	0.59%
	"Nevada"	"32"	"1999"	"1999"	710	1934718	36.70	38.48	0.03%
	"Nevada"	"32"	"2000"	"2000"	730	1998257	36.53	38.65	0.03%
	"Nevada"	"32"	"2001"	"2001"	739	2098399	35.22	37.04	0.03%
	"Nevada"	"32"	"2002"	"2002"	860	2173791	39.56	41.73	0.04%
	"Nevada"	"32"	"2003"	"2003"	911	2248850	40.51	41.86	0.04%
	"Nevada"	"32"	"2004"	"2004"	1021	2346222	43.52	45.20	0.05%
	"Nevada"	"32"	"2005"	"2005"	1104	2432143	45.39	47.02	0.05%
	"Nevada"	"32"	"2006"	"2006"	1091	2522658	43.25	44.26	0.05%
	"Nevada"	"32"	"2007"	"2007"	1212	2601072	46.60	48.05	0.06%
	"Nevada"	"32"	"2008"	"2008"	1134	2653630	42.73	43.99	0.05%
	"Nevada"	"32"	"2009"	"2009"	1025	2684665	38.18	38.95	0.05%
	"Nevada"	"32"	"2010"	"2010"	1088	2700551	40.29	41.32	0.05%
	"Nevada"	"32"	"2011"	"2011"	1155	2723322	42.41	42.80	0.05%
	"Nevada"	"32"	"2012"	"2012"	1177	2758931	42.66	42.38	0.05%
	"Nevada"	"32"	"2013"	"2013"	1184	2790136	42.44	41.94	0.05%
	"Nevada"	"32"	"2014"	"2014"	1166	2839099	41.07	40.25	0.05%
	"Nevada"	"32"	"2015"	"2015"	1340	2890845	46.35	45.39	0.06%
	"Nevada"	"32"	"2016"	"2016"	1395	2940058	47.45	45.97	0.06%
"Total"	"Nevada"	"32"			19042	45337347	42.00	42.85	0.87%
	"New Hampshire"	"33"	"1999"	"1999"	329	1222014	26.92	27.53	0.02%
	"New Hampshire"	"33"	"2000"	"2000"	321	1235786	25.98	26.27	0.01%
	"New Hampshire"	"33"	"2001"	"2001"	374	1255517	29.79	30.25	0.02%
	"New Hampshire"	"33"	"2002"	"2002"	357	1269089	28.13	28.48	0.02%
	"New Hampshire"	"33"	"2003"	"2003"	405	1279840	31.64	31.52	0.02%
	"New Hampshire"	"33"	"2004"	"2004"	445	1290121	34.49	34.29	0.02%
	"New Hampshire"	"33"	"2005"	"2005"	477	1298492	36.73	36.26	0.02%
	"New Hampshire"	"33"	"2006"	"2006"	460	1308389	35.16	34.13	0.02%
	"New Hampshire"	"33"	"2007"	"2007"	527	1312540	40.15	38.95	0.02%
	"New Hampshire"	"33"	"2008"	"2008"	488	1315906	37.08	35.35	0.02%
	"New Hampshire"	"33"	"2009"	"2009"	482	1316102	36.62	34.81	0.02%
	"New Hampshire"	"33"	"2010"	"2010"	517	1316470	39.27	37.25	0.02%
	"New Hampshire"	"33"	"2011"	"2011"	553	1318194	41.95	38.38	0.03%
	"New Hampshire"	"33"	"2012"	"2012"	573	1320718	43.39	40.13	0.03%
	"New Hampshire"	"33"	"2013"	"2013"	619	1323459	46.77	42.51	0.03%
	"New Hampshire"	"33"	"2014"	"2014"	716	1326813	53.96	50.52	0.03%
	"New Hampshire"	"33"	"2015"	"2015"	815	1330608	61.25	59.01	0.04%
	"New Hampshire"	"33"	"2016"	"2016"	924	1334795	69.22	66.59	0.04%
"Total"	"New Hampshire"	"33"			9382	23374853	40.14	38.70	0.43%
	"New Jersey"	"34"	"1999"	"1999"	2227	8359592	26.64	26.22	0.10%
	"New Jersey"	"34"	"2000"	"2000"	2284	8414350	27.14	26.74	0.10%
	"New Jersey"	"34"	"2001"	"2001"	2405	8492671	28.32	27.80	0.11%
	"New Jersey"	"34"	"2002"	"2002"	2599	8552643	30.39	29.75	0.12%
	"New Jersey"	"34"	"2003"	"2003"	2371	8601402	27.57	27.02	0.11%
	"New Jersey"	"34"	"2004"	"2004"	2324	8634561	26.92	26.29	0.11%
	"New Jersey"	"34"	"2005"	"2005"	2561	8651974	29.60	28.76	0.12%
	"New Jersey"	"34"	"2006"	"2006"	2590	8661679	29.90	29.02	0.12%
	"New Jersey"	"34"	"2007"	"2007"	2425	8677885	27.94	26.91	0.11%
	"New Jersey"	"34"	"2008"	"2008"	2436	8711090	27.96	26.68	0.11%
	"New Jersey"	"34"	"2009"	"2009"	1875	8755602	21.41	20.06	0.09%
	"New Jersey"	"34"	"2010"	"2010"	2486	8791894	28.28	26.70	0.11%
	"New Jersey"	"34"	"2011"	"2011"	2685	8821155	30.44	28.56	0.12%
	"New Jersey"	"34"	"2012"	"2012"	2990	8864590	33.73	31.66	0.14%
	"New Jersey"	"34"	"2013"	"2013"	3028	8899339	34.02	31.79	0.14%
	"New Jersey"	"34"	"2014"	"2014"	2970	8938175	33.23	30.92	0.14%
	"New Jersey"	"34"	"2015"	"2015"	3218	8958013	35.92	33.67	0.15%
	"New Jersey"	"34"	"2016"	"2016"	3839	8944469	42.92	40.80	0.18%
"Total"	"New Jersey"	"34"			47313	156731084	30.19	28.92	2.17%
	"New Mexico"	"35"	"1999"	"1999"	969	1808082	53.59	55.86	0.04%
	"New Mexico"	"35"	"2000"	"2000"	995	1819046	54.70	56.80	0.05%
	"New Mexico"	"35"	"2001"	"2001"	1020	1831690	55.69	57.68	0.05%
	"New Mexico"	"35"	"2002"	"2002"	1105	1855309	59.56	61.41	0.05%
	"New Mexico"	"35"	"2003"	"2003"	1227	1877574	65.35	67.32	0.06%
	"New Mexico"	"35"	"2004"	"2004"	1223	1903808	64.24	65.98	0.06%
	"New Mexico"	"35"	"2005"	"2005"	1267	1932274	65.57	66.99	0.06%
	"New Mexico"	"35"	"2006"	"2006"	1297	1962137	66.10	67.63	0.06%
	"New Mexico"	"35"	"2007"	"2007"	1329	1990070	66.78	67.70	0.06%
	"New Mexico"	"35"	"2008"	"2008"	1366	2010662	67.94	69.26	0.06%
	"New Mexico"	"35"	"2009"	"2009"	1281	2036802	62.89	63.80	0.06%
	"New Mexico"	"35"	"2010"	"2010"	1233	2059179	59.88	60.73	0.06%
	"New Mexico"	"35"	"2011"	"2011"	1336	2082224	64.16	64.38	0.06%
	"New Mexico"	"35"	"2012"	"2012"	1351	2085538	64.78	64.95	0.06%
	"New Mexico"	"35"	"2013"	"2013"	1245	2085287	59.70	59.03	0.06%
	"New Mexico"	"35"	"2014"	"2014"	1534	2085572	73.55	72.09	0.07%
	"New Mexico"	"35"	"2015"	"2015"	1430	2085109	68.58	67.26	0.07%
	"New Mexico"	"35"	"2016"	"2016"	1487	2081015	71.46	69.52	0.07%
"Total"	"New Mexico"	"35"			22695	35591378	63.77	64.61	1.04%
	"New York"	"36"	"1999"	"1999"	4797	18882725	25.40	25.15	0.22%
	"New York"	"36"	"2000"	"2000"	4244	18976457	22.36	22.04	0.19%
	"New York"	"36"	"2001"	"2001"	4982	19082838	26.11	25.65	0.23%
	"New York"	"36"	"2002"	"2002"	4663	19137800	24.37	23.85	0.21%
	"New York"	"36"	"2003"	"2003"	4708	19175939	24.55	23.87	0.22%
	"New York"	"36"	"2004"	"2004"	4530	19171567	23.63	22.85	0.21%
	"New York"	"36"	"2005"	"2005"	4645	19132610	24.28	23.27	0.21%
	"New York"	"36"	"2006"	"2006"	5235	19104631	27.40	26.20	0.24%
	"New York"	"36"	"2007"	"2007"	5160	19132335	26.97	25.65	0.24%
	"New York"	"36"	"2008"	"2008"	5042	19212436	26.24	24.79	0.23%
	"New York"	"36"	"2009"	"2009"	4891	19307066	25.33	23.88	0.22%
	"New York"	"36"	"2010"	"2010"	5004	19378102	25.82	24.19	0.23%
	"New York"	"36"	"2011"	"2011"	5537	19465197	28.45	26.40	0.25%
	"New York"	"36"	"2012"	"2012"	5786	19570261	29.57	27.40	0.27%
	"New York"	"36"	"2013"	"2013"	5927	19651127	30.16	27.75	0.27%
	"New York"	"36"	"2014"	"2014"	5945	19746227	30.11	27.63	0.27%
	"New York"	"36"	"2015"	"2015"	6515	19795791	32.91	30.16	0.30%
	"New York"	"36"	"2016"	"2016"	7354	19745289	37.24	34.23	0.34%
"Total"	"New York"	"36"			94965	347668398	27.31	25.94	4.36%
	"North Carolina"	"37"	"1999"	"1999"	3290	7949361	41.39	42.14	0.15%
	"North Carolina"	"37"	"2000"	"2000"	3525	8049313	43.79	44.68	0.16%
	"North Carolina"	"37"	"2001"	"2001"	3438	8210122	41.88	42.64	0.16%
	"North Carolina"	"37"	"2002"	"2002"	3700	8326201	44.44	45.29	0.17%
	"North Carolina"	"37"	"2003"	"2003"	3835	8422501	45.53	46.31	0.18%
	"North Carolina"	"37"	"2004"	"2004"	4019	8553152	46.99	47.69	0.18%
	"North Carolina"	"37"	"2005"	"2005"	4123	8705407	47.36	47.86	0.19%
	"North Carolina"	"37"	"2006"	"2006"	4156	8917270	46.61	46.94	0.19%
	"North Carolina"	"37"	"2007"	"2007"	4389	9118037	48.14	48.27	0.20%
	"North Carolina"	"37"	"2008"	"2008"	4313	9309449	46.33	46.41	0.20%
	"North Carolina"	"37"	"2009"	"2009"	4136	9449566	43.77	43.63	0.19%
	"North Carolina"	"37"	"2010"	"2010"	4144	9535483	43.46	43.17	0.19%
	"North Carolina"	"37"	"2011"	"2011"	4297	9656401	44.50	43.77	0.20%
	"North Carolina"	"37"	"2012"	"2012"	4281	9752073	43.90	43.02	0.20%
	"North Carolina"	"37"	"2013"	"2013"	4324	9848060	43.91	42.70	0.20%
	"North Carolina"	"37"	"2014"	"2014"	4557	9943964	45.83	44.36	0.21%
	"North Carolina"	"37"	"2015"	"2015"	4991	10042802	49.70	47.86	0.23%
	"North Carolina"	"37"	"2016"	"2016"	5476	10146788	53.97	52.17	0.25%
"Total"	"North Carolina"	"37"			74994	163935950	45.75	45.57	3.44%
	"North Dakota"	"38"	"1999"	"1999"	267	644259	41.44	38.42	0.01%
	"North Dakota"	"38"	"2000"	"2000"	248	642200	38.62	35.29	0.01%
	"North Dakota"	"38"	"2001"	"2001"	238	639062	37.24	33.85	0.01%
	"North Dakota"	"38"	"2002"	"2002"	246	638168	38.55	35.13	0.01%
	"North Dakota"	"38"	"2003"	"2003"	282	638817	44.14	39.91	0.01%
	"North Dakota"	"38"	"2004"	"2004"	274	644705	42.50	38.09	0.01%
	"North Dakota"	"38"	"2005"	"2005"	287	646089	44.42	39.66	0.01%
	"North Dakota"	"38"	"2006"	"2006"	275	649422	42.35	38.92	0.01%
	"North Dakota"	"38"	"2007"	"2007"	279	652822	42.74	38.87	0.01%
	"North Dakota"	"38"	"2008"	"2008"	342	657569	52.01	47.15	0.02%
	"North Dakota"	"38"	"2009"	"2009"	324	664968	48.72	44.13	0.01%
	"North Dakota"	"38"	"2010"	"2010"	285	672591	42.37	38.75	0.01%
	"North Dakota"	"38"	"2011"	"2011"	298	683932	43.57	39.06	0.01%
	"North Dakota"	"38"	"2012"	"2012"	318	699628	45.45	41.08	0.01%
	"North Dakota"	"38"	"2013"	"2013"	326	723393	45.07	41.73	0.01%
	"North Dakota"	"38"	"2014"	"2014"	349	739482	47.20	43.28	0.02%
	"North Dakota"	"38"	"2015"	"2015"	368	756927	48.62	44.08	0.02%
	"North Dakota"	"38"	"2016"	"2016"	371	757952	48.95	45.36	0.02%
"Total"	"North Dakota"	"38"			5377	12151986	44.25	40.27	0.25%
	"Ohio"	"39"	"1999"	"1999"	3630	11335454	32.02	31.82	0.17%
	"Ohio"	"39"	"2000"	"2000"	3492	11353140	30.76	30.53	0.16%
	"Ohio"	"39"	"2001"	"2001"	3857	11387404	33.87	33.42	0.18%
